Language_name	Meaning_number	Meaning_label	Verb_form	Basic_or_derived_coding_frame	Coding_frame_schema	Index_number	Microrole_name	Coding_set_name	Argument_type
Zenzontepec Chatino	78	HEAR	y-una (2)	Derived	V' 1	1	hearer	Ø	
Zenzontepec Chatino	79	COOK	nkay-ū-kéʔ	Basic	V 1 jiʔį̄+2 (lóʔō+3)	1	cooker	Ø	A
Zenzontepec Chatino	79	COOK	nkay-ū-kéʔ	Basic	V 1 jiʔį̄+2 (lóʔō+3)	2	cooked food	jiʔį̄+NP	P
Zenzontepec Chatino	79	COOK	nkay-ū-kéʔ	Basic	V 1 jiʔį̄+2 (lóʔō+3)	3	cooking instrument	lóʔō+NP	I
Zenzontepec Chatino	80	BOIL	nkū-lákwi	Basic	V 1	1	boiled thing	Ø	S
Zenzontepec Chatino	80	BOIL	nkū-lákwi	Derived	eV' 2 jiʔį̄+1	1	boiled thing	jiʔį̄+NP	
Zenzontepec Chatino	82	BE ILL	n-kā-kitza	Basic	V 1	1	sick person	Ø	S
Zenzontepec Chatino	83	CRY	y-ūná	Basic	V 1	1	crier	Ø	S
Zenzontepec Chatino	83	CRY	y-ūná	Derived	eV' 2 jiʔį̄+1	1	crier	jiʔį̄+NP	
Zenzontepec Chatino	85	MAKE	nka-jnyā	Basic	V 1 jiʔį̄+2 (lóʔō+3)	1	maker	Ø	A
Zenzontepec Chatino	85	MAKE	nka-jnyā	Basic	V 1 jiʔį̄+2 (lóʔō+3)	2	made thing	jiʔį̄+NP	P
Zenzontepec Chatino	85	MAKE	nka-jnyā	Basic	V 1 jiʔį̄+2 (lóʔō+3)	3	making material	lóʔō+NP	I
Zenzontepec Chatino	86	GET	nk-y-ukwą̄	Basic	V 1 jiʔį̄+2	1	receiver	Ø	A
Zenzontepec Chatino	86	GET	nk-y-ukwą̄	Basic	V 1 jiʔį̄+2	2	received thing	jiʔį̄+NP	P
Zenzontepec Chatino	86	GET	nku-jwī (2)	Basic	V 1 jiʔį̄+2 (lóʔō+3)	1	receiver	Ø	A
Zenzontepec Chatino	86	GET	nku-jwī (2)	Basic	V 1 jiʔį̄+2 (lóʔō+3)	2	received thing	jiʔį̄+NP	P
Zenzontepec Chatino	86	GET	nku-jwī (2)	Basic	V 1 jiʔį̄+2 (lóʔō+3)	3	receiving source	lóʔō+NP	I
Zenzontepec Chatino	86	GET	nku-jwī (2)	Derived	V' 2	2	received thing	Ø	
Zenzontepec Chatino	87	WANT	nkw-ii	Basic	V 1 jiʔį̄+2	1	wanter	Ø	A
Zenzontepec Chatino	87	WANT	nkw-ii	Basic	V 1 jiʔį̄+2	2	wanted thing	jiʔį̄+NP	P
Zenzontepec Chatino	88	CLOSE	nka-t-ākǫ́ʔ	Basic	V 1 jiʔį̄+2 (lóʔō+3)	1	closer	Ø	A
Zenzontepec Chatino	88	CLOSE	nka-t-ākǫ́ʔ	Basic	V 1 jiʔį̄+2 (lóʔō+3)	2	closed thing	jiʔį̄+NP	P
Zenzontepec Chatino	88	CLOSE	nka-t-ākǫ́ʔ	Basic	V 1 jiʔį̄+2 (lóʔō+3)	3	closing instrument	lóʔō+NP	I
Zenzontepec Chatino	150	SHAVE (self)	nka-téēʔ	Basic	V 1 jiʔį̄+2	1	shave (self) causer	Ø	A
Zenzontepec Chatino	150	SHAVE (self)	nka-téēʔ	Basic	V 1 jiʔį̄+2	2	shaver (of self)	jiʔį̄+NP	P
