Language_name	Meaning_number	Meaning_label	Verb_form	Basic_or_derived_coding_frame	Coding_frame_schema	Index_number	Microrole_name	Coding_set_name	Argument_type
Bezhta	3	LOOK AT	goc'oqal	Basic	1-abs 2-poss abs[1].V	2	looked at entity	NP-poss	X
Bezhta	3	LOOK AT	goc'oqal	Derived	1-poss 2-poss abs[1].V'pot	1	looker	NP-poss & abs.V	
Bezhta	3	LOOK AT	goc'oqal	Derived	1-poss 2-poss abs[1].V'pot	2	looked at entity	NP-poss	
Bezhta	3	LOOK AT	goc'oqal	Derived	3-erg 1-abs 2-poss abs[1].V'caus	1	looker	NP-abs & abs.V	
Bezhta	3	LOOK AT	goc'oqal	Derived	3-erg 1-abs 2-poss abs[1].V'caus	2	looked at entity	NP-poss	
Bezhta	3	LOOK AT	goc'oqal	Derived	3-erg 1-abs 2-poss abs[1].V'caus	3	look causer	NP-erg	
Bezhta	4	SEE	yegaal	Basic	1-lat 2-abs abs[2].V	1	seeer	NP-lat	X
Bezhta	4	SEE	yegaal	Basic	1-lat 2-abs abs[2].V	2	seen entity	NP-abs & abs.V	I
Bezhta	5	SMELL	mäh biq'al	Basic	1-lat V	1	smeller	NP-lat	X
Bezhta	5	SMELL	mäh biq'al	Derived	1-poss V'pot	1	smeller	NP-poss	
Bezhta	5	SMELL	mäh biq'al	Derived	2-erg 1-lat V'caus	1	smeller	NP-lat	
Bezhta	5	SMELL	mäh biq'al	Derived	2-erg 1-lat V'caus	2	smell causer	NP-erg	
Bezhta	6	FEAR	hic'al	Basic	1-abs 2-poss abs[1].V	1	fearer	NP-abs & abs.V	I
Bezhta	6	FEAR	hic'al	Basic	1-abs 2-poss abs[1].V	2	fear stimulus	NP-poss	X
Bezhta	6	FEAR	hic'al	Derived	1-poss 2-poss abs[1].V'pot	1	fearer	NP-poss & abs.V	
Bezhta	6	FEAR	hic'al	Derived	1-poss 2-poss abs[1].V'pot	2	fear stimulus	NP-poss	
Bezhta	6	FEAR	hic'al	Derived	3-erg 1-abs abs[1].V'caus4	1	fearer	NP-abs & abs.V	
Bezhta	6	FEAR	hic'al	Derived	3-erg 1-abs abs[1].V'caus4	3	fear causer	NP-erg	
Bezhta	7	FRIGHTEN	hič'egolal	Basic	1-erg 2-abs abs[2].V	1	frightener	NP-erg	A
Bezhta	7	FRIGHTEN	hič'egolal	Basic	1-erg 2-abs abs[2].V	2	frightenee	NP-abs & abs.V	P
Bezhta	7	FRIGHTEN	hič'egolal	Derived	3-erg 1-instr 2-abs abs[2].V'caus	1	frightener	NP-instr	
Bezhta	7	FRIGHTEN	hič'egolal	Derived	3-erg 1-instr 2-abs abs[2].V'caus	2	frightenee	NP-abs & abs.V	
Bezhta	7	FRIGHTEN	hič'egolal	Derived	3-erg 1-instr 2-abs abs[2].V'caus	3	scare causer	NP-erg	
Bezhta	8	LIKE	yat'al	Basic	1-lat 2-abs abs[2].V	1	liker	NP-lat	X
Bezhta	8	LIKE	yat'al	Basic	1-lat 2-abs abs[2].V	2	liked entity	NP-abs & abs.V	I
Bezhta	8	LIKE	yat'al	Derived	3-erg 1-lat 2-abs abs[2].V'caus	1	liker	NP-lat	
Bezhta	8	LIKE	yat'al	Derived	3-erg 1-lat 2-abs abs[2].V'caus	2	liked entity	NP-abs & abs.V	
Bezhta	8	LIKE	yat'al	Derived	3-erg 1-lat 2-abs abs[2].V'caus	3	like causer	NP-erg	
Bezhta	9	KNOW	yiq'al	Basic	1-lat 2-abs abs[2].V	1	knower	NP-lat	X
Bezhta	9	KNOW	yiq'al	Basic	1-lat 2-abs abs[2].V	2	known thing/person	NP-abs & abs.V	I
Bezhta	9	KNOW	yiq'al	Derived	1-abs 2-instr abs[1].V'antip	1	knower	NP-abs & abs.V	
Bezhta	9	KNOW	yiq'al	Derived	1-abs 2-instr abs[1].V'antip	2	known thing/person	NP-instr	
Bezhta	9	KNOW	yiq'al	Derived	3-erg 1-lat 2-abs abs[2].V'caus	1	knower	NP-lat	
Bezhta	9	KNOW	yiq'al	Derived	3-erg 1-lat 2-abs abs[2].V'caus	2	known thing/person	NP-abs & abs.V	
Bezhta	9	KNOW	yiq'al	Derived	3-erg 1-lat 2-abs abs[2].V'caus	3	know causer	NP-erg	
Bezhta	10	THINK	urɣeziyaqal	Basic	1-abs 2-supabl abs[1].V	1	thinker	NP-abs & abs.V	I
Bezhta	10	THINK	urɣeziyaqal	Basic	1-abs 2-supabl abs[1].V	2	thought content	NP-supabl	X
Bezhta	10	THINK	urɣeziyaqal	Derived	1-poss 2-supabl abs[1].V'pot	1	thinker	NP-poss & abs.V	
Bezhta	10	THINK	urɣeziyaqal	Derived	1-poss 2-supabl abs[1].V'pot	2	thought content	NP-supabl	
Bezhta	10	THINK	urɣeziyaqal	Derived	3-erg 1-abs 2-supabl abs[1].V'caus3	1	thinker	NP-abs & abs.V	
Bezhta	10	THINK	urɣeziyaqal	Derived	3-erg 1-abs 2-supabl abs[1].V'caus3	2	thought content	NP-supabl	
Bezhta	11	SEARCH FOR	xalbowal	Basic	1-erg 2-abs abs[2].V	1	searcher	NP-erg	A
Bezhta	11	SEARCH FOR	xalbowal	Basic	1-erg 2-abs abs[2].V	2	searched for thing	NP-abs & abs.V	P
Bezhta	11	SEARCH FOR	xalbowal	Derived	1-poss 2-abs abs[2].V'pot	1	searcher	NP-poss	
Bezhta	11	SEARCH FOR	xalbowal	Derived	1-poss 2-abs abs[2].V'pot	2	searched for thing	NP-abs & abs.V	
Bezhta	11	SEARCH FOR	xalbowal	Derived	3-erg 1-instr 2-abs abs[2].V'caus	1	searcher	NP-instr	
Bezhta	11	SEARCH FOR	xalbowal	Derived	3-erg 1-instr 2-abs abs[2].V'caus	2	searched for thing	NP-abs & abs.V	
Bezhta	11	SEARCH FOR	xalbowal	Derived	3-erg 1-instr 2-abs abs[2].V'caus	3	search causer	NP-erg	
Bezhta	12	WASH	nizal	Basic	1-erg 2-abs abs[2].V	1	washer	NP-erg	A
Bezhta	12	WASH	nizal	Basic	1-erg 2-abs abs[2].V	2	washed entity	NP-abs & abs.V	P
Bezhta	12	WASH	nizal	Derived	1-abs 2-instr abs[1].V'antip	1	washer	NP-abs & abs.V	
Bezhta	12	WASH	nizal	Derived	1-abs 2-instr abs[1].V'antip	2	washed entity	NP-instr	
Bezhta	12	WASH	nizal	Derived	1-abs abs[1].V'antip	1	washer	NP-abs & abs.V	
Bezhta	12	WASH	nizal	Derived	1-poss 2-abs abs[2].V'pot	1	washer	NP-poss	
Bezhta	12	WASH	nizal	Derived	1-poss 2-abs abs[2].V'pot	2	washed entity	NP-abs & abs.V	
Bezhta	12	WASH	nizal	Derived	3-erg 1-instr 2-abs abs[2].V'caus	1	washer	NP-instr	
Bezhta	12	WASH	nizal	Derived	3-erg 1-instr 2-abs abs[2].V'caus	2	washed entity	NP-abs & abs.V	
Bezhta	12	WASH	nizal	Derived	3-erg 1-instr 2-abs abs[2].V'caus	3	wash causer	NP-erg	
Bezhta	13	DRESS	łič'elal	Basic	1-erg 2-abs 3-sup abs[2].V	1	dresser	NP-erg	A
Bezhta	13	DRESS	łič'elal	Basic	1-erg 2-abs 3-sup abs[2].V	2	clothes	NP-sup	X
Bezhta	13	DRESS	łič'elal	Basic	1-erg 2-abs 3-sup abs[2].V	3	dressee	NP-abs & abs.V	P
Bezhta	13	DRESS	łič'elal	Derived	1-abs 3-sup 2-instr abs[1].V'antip	1	dresser	NP-abs	
Bezhta	13	DRESS	łič'elal	Derived	1-abs 3-sup 2-instr abs[1].V'antip	2	clothes	NP-instr	
Bezhta	13	DRESS	łič'elal	Derived	1-abs 3-sup 2-instr abs[1].V'antip	3	dressee	NP-sup	
Bezhta	13	DRESS	łič'elal	Derived	1-poss 2-abs 3-sup abs[2].V'pot	1	dresser	NP-poss	
Bezhta	13	DRESS	łič'elal	Derived	1-poss 2-abs 3-sup abs[2].V'pot	2	clothes	NP-abs & abs.V	
Bezhta	13	DRESS	łič'elal	Derived	1-poss 2-abs 3-sup abs[2].V'pot	3	dressee	NP-sup	
Bezhta	13	DRESS	łič'elal	Derived	4-erg 1-instr 2-abs 3-sup abs[2].V'caus	1	dresser	NP-instr	
Bezhta	13	DRESS	łič'elal	Derived	4-erg 1-instr 2-abs 3-sup abs[2].V'caus	2	clothes	NP-abs & abs.V	
Bezhta	13	DRESS	łič'elal	Derived	4-erg 1-instr 2-abs 3-sup abs[2].V'caus	3	dressee	NP-sup	
Bezhta	13	DRESS	łič'elal	Derived	4-erg 1-instr 2-abs 3-sup abs[2].V'caus	4	dress causer	NP-erg	
Bezhta	14	SHAVE (a body part/person)	kusuʔal	Basic	1-erg 2-abs abs[2].V	1	shaver (of body part)	NP-erg	A
Bezhta	14	SHAVE (a body part/person)	kusuʔal	Basic	1-erg 2-abs abs[2].V	2	shaved body part	NP-abs & abs.V	P
Bezhta	14	SHAVE (a body part/person)	kusuʔal	Derived	1-abs 2-instr abs[1].V'antip	1	shaver (of body part)	NP-abs & abs.V	
Bezhta	14	SHAVE (a body part/person)	kusuʔal	Derived	1-abs 2-instr abs[1].V'antip	2	shaved body part	NP-instr	
Bezhta	14	SHAVE (a body part/person)	kusuʔal	Derived	1-poss 2-abs abs[2].V'pot	1	shaver (of body part)	NP-poss	
Bezhta	14	SHAVE (a body part/person)	kusuʔal	Derived	1-poss 2-abs abs[2].V'pot	2	shaved body part	NP-abs & abs.V	
Bezhta	14	SHAVE (a body part/person)	kusuʔal	Derived	3-erg 1-instr 2-abs abs[2].V'caus	1	shaver (of body part)	NP-instr	
Bezhta	14	SHAVE (a body part/person)	kusuʔal	Derived	3-erg 1-instr 2-abs abs[2].V'caus	2	shaved body part	NP-abs & abs.V	
Bezhta	14	SHAVE (a body part/person)	kusuʔal	Derived	3-erg 1-instr 2-abs abs[2].V'caus	3	shave causer	NP-erg	
Bezhta	15	HELP	komak bowal	Basic	1-erg 2-lat V	1	helper	NP-erg	X
Bezhta	15	HELP	komak bowal	Basic	1-erg 2-lat V	2	helpee	NP-lat	X
Bezhta	15	HELP	komak bowal	Derived	1-poss 2-lat V'pot	1	helper	NP-poss	
Bezhta	15	HELP	komak bowal	Derived	1-poss 2-lat V'pot	2	helpee	NP-lat	
Bezhta	15	HELP	komak bowal	Derived	3-erg 1-instr 2-lat V'caus	1	helper	NP-instr	
Bezhta	15	HELP	komak bowal	Derived	3-erg 1-instr 2-lat V'caus	2	helpee	NP-lat	
Bezhta	15	HELP	komak bowal	Derived	3-erg 1-instr 2-lat V'caus	3	help causer	NP-erg	
Bezhta	16	FOLLOW	müɣäƛ yeⁿƛ'al	Basic	1-abs 2-com abs[1].V	1	follower	NP-abs & abs.V	I
Bezhta	16	FOLLOW	müɣäƛ yeⁿƛ'al	Basic	1-abs 2-com abs[1].V	2	followee	NP-com	X
Bezhta	16	FOLLOW	müɣäƛ yeⁿƛ'al	Derived	1-abs 2-com abs[1].V'antip	1	follower	NP-abs & abs.V	
Bezhta	16	FOLLOW	müɣäƛ yeⁿƛ'al	Derived	1-abs 2-com abs[1].V'antip	2	followee	NP-com	
Bezhta	16	FOLLOW	müɣäƛ yeⁿƛ'al	Derived	1-poss 2-com abs[1].V'pot	1	follower	NP-poss & abs.V	
Bezhta	16	FOLLOW	müɣäƛ yeⁿƛ'al	Derived	1-poss 2-com abs[1].V'pot	2	followee	NP-com	
Bezhta	17	MEET	keziyaqal	Basic	1-erg 2-abs abs[2].V	1	meeter	NP-erg	A
Bezhta	17	MEET	keziyaqal	Basic	1-erg 2-abs abs[2].V	2	met person	NP-abs & abs.V	P
Bezhta	18	TALK	yiq'lašal	Basic	1-abs 2-poss abs[1].V	1	talker	NP-abs & abs.V	I
Bezhta	18	TALK	yiq'lašal	Basic	1-abs 2-poss abs[1].V	2	talked to person	NP-poss	X
Bezhta	18	TALK	yiq'lašal	Derived	1-poss 2-poss abs[1].V'pot	1	talker	NP-poss & abs.V	
Bezhta	18	TALK	yiq'lašal	Derived	1-poss 2-poss abs[1].V'pot	2	talked to person	NP-poss	
Bezhta	18	TALK	yiq'lašal	Derived	3-erg 1-abs abs[1].V'caus4	1	talker	NP-abs & abs.V	
Bezhta	18	TALK	yiq'lašal	Derived	3-erg 1-abs abs[1].V'caus4	3	talk causer	NP-erg	
Bezhta	19	ASK FOR	harziyowal	Basic	1-erg 2-poss 3-abs abs[3].V	1	asker	NP-erg	A
Bezhta	19	ASK FOR	harziyowal	Basic	1-erg 2-poss 3-abs abs[3].V	2	askee	NP-poss	X
Bezhta	19	ASK FOR	harziyowal	Basic	1-erg 2-poss 3-abs abs[3].V	3	requested thing	NP-abs & abs.V	P
Bezhta	19	ASK FOR	harziyowal	Derived	1-poss 2-poss 3-abs abs[3].V'pot	1	asker	NP-poss	
Bezhta	19	ASK FOR	harziyowal	Derived	1-poss 2-poss 3-abs abs[3].V'pot	2	askee	NP-poss	
Bezhta	19	ASK FOR	harziyowal	Derived	1-poss 2-poss 3-abs abs[3].V'pot	3	requested thing	NP-abs & abs.V	
Bezhta	19	ASK FOR	harziyowal	Derived	4-erg 1-instr 2-poss 3-abs abs[3].V'caus	1	asker	NP-instr	
Bezhta	19	ASK FOR	harziyowal	Derived	4-erg 1-instr 2-poss 3-abs abs[3].V'caus	2	askee	NP-poss	
Bezhta	19	ASK FOR	harziyowal	Derived	4-erg 1-instr 2-poss 3-abs abs[3].V'caus	3	requested thing	NP-abs & abs.V	
Bezhta	19	ASK FOR	harziyowal	Derived	4-erg 1-instr 2-poss 3-abs abs[3].V'caus	4	ask for causer	NP-erg	
Bezhta	20	SHOUT AT	lalaƛal	Basic	1-erg 2-sup V	1	shouter	NP-erg	X
Bezhta	20	SHOUT AT	lalaƛal	Basic	1-erg 2-sup V	2	shoutee	NP-sup	X
Bezhta	20	SHOUT AT	lalaƛal	Derived	1-abs 2-sup abs[1].V'antip	1	shouter	NP-abs & abs.V	
Bezhta	20	SHOUT AT	lalaƛal	Derived	1-abs 2-sup abs[1].V'antip	2	shoutee	NP-sup	
Bezhta	20	SHOUT AT	lalaƛal	Derived	1-poss 2-sup V'pot	1	shouter	NP-poss	
Bezhta	20	SHOUT AT	lalaƛal	Derived	1-poss 2-sup V'pot	2	shoutee	NP-sup	
Bezhta	20	SHOUT AT	lalaƛal	Derived	3-erg 1-instr 2-sup V'caus	1	shouter	NP-instr	
Bezhta	20	SHOUT AT	lalaƛal	Derived	3-erg 1-instr 2-sup V'caus	2	shoutee	NP-sup	
Bezhta	20	SHOUT AT	lalaƛal	Derived	3-erg 1-instr 2-sup V'caus	3	shout causer	NP-erg	
Bezhta	21	TELL	xabar meyal	Basic	1-erg 2-lat V	1	teller	NP-erg	X
Bezhta	21	TELL	xabar meyal	Basic	1-erg 2-lat V	2	tellee	NP-lat	X
Bezhta	21	TELL	xabar meyal	Derived	1-abs 2-lat abs[1].V'antip	1	teller	NP-abs & abs.V	
Bezhta	21	TELL	xabar meyal	Derived	1-abs 2-lat abs[1].V'antip	2	tellee	NP-lat	
Bezhta	21	TELL	xabar meyal	Derived	1-poss 2-lat V'pot	1	teller	NP-poss	
Bezhta	21	TELL	xabar meyal	Derived	1-poss 2-lat V'pot	2	tellee	NP-lat	
Bezhta	21	TELL	xabar meyal	Derived	3-erg 1-instr 2-lat V'caus	1	teller	NP-instr	
Bezhta	21	TELL	xabar meyal	Derived	3-erg 1-instr 2-lat V'caus	2	tellee	NP-lat	
Bezhta	21	TELL	xabar meyal	Derived	3-erg 1-instr 2-lat V'caus	3	tell causer	NP-erg	
Bezhta	22	SAY	nisal	Basic	1-erg 2-poss UTT3 V	1	sayer	NP-erg	X
Bezhta	22	SAY	nisal	Basic	1-erg 2-poss UTT3 V	2	saying addressee	NP-poss	X
Bezhta	22	SAY	nisal	Basic	1-erg 2-poss UTT3 V	3	said content	UTT	X
Bezhta	22	SAY	nisal	Derived	1-poss 2-poss UTT3-quot V'pot	1	sayer	NP-poss	
Bezhta	22	SAY	nisal	Derived	1-poss 2-poss UTT3-quot V'pot	2	saying addressee	NP-poss	
Bezhta	22	SAY	nisal	Derived	1-poss 2-poss UTT3-quot V'pot	3	said content	UTT	
Bezhta	22	SAY	nisal	Derived	4-erg 1-instr 2-poss UTT3-quot V'caus	1	sayer	NP-instr	
Bezhta	22	SAY	nisal	Derived	4-erg 1-instr 2-poss UTT3-quot V'caus	2	saying addressee	NP-poss	
Bezhta	22	SAY	nisal	Derived	4-erg 1-instr 2-poss UTT3-quot V'caus	3	said content	UTT	
Bezhta	22	SAY	nisal	Derived	4-erg 1-instr 2-poss UTT3-quot V'caus	4	say causer	NP-erg	
Bezhta	23	NAME	caaⁿ gulal	Basic	1-erg 2-sup V	1	namer	NP-erg	X
Bezhta	23	NAME	caaⁿ gulal	Basic	1-erg 2-sup V	2	namee	NP-sup	X
Bezhta	23	NAME	caaⁿ gulal	Derived	1-abs 2-sup abs[1].V'antip	1	namer	NP-abs & abs.V	
Bezhta	23	NAME	caaⁿ gulal	Derived	1-abs 2-sup abs[1].V'antip	2	namee	NP-sup	
Bezhta	23	NAME	caaⁿ gulal	Derived	1-poss 2-sup V'pot	1	namer	NP-poss	
Bezhta	23	NAME	caaⁿ gulal	Derived	1-poss 2-sup V'pot	2	namee	NP-sup	
Bezhta	23	NAME	caaⁿ gulal	Derived	3-erg 1-instr 2-sup V'caus	1	namer	NP-instr	
Bezhta	23	NAME	caaⁿ gulal	Derived	3-erg 1-instr 2-sup V'caus	2	namee	NP-sup	
Bezhta	23	NAME	caaⁿ gulal	Derived	3-erg 1-instr 2-sup V'caus	3	name	NP-erg	
Bezhta	25	BREAK	yišelal	Basic	1-erg 2-abs 3-instr abs[2].V	1	breaker	NP-erg	A
Bezhta	25	BREAK	yišelal	Basic	1-erg 2-abs 3-instr abs[2].V	2	broken thing	NP-abs & abs.V	P
Bezhta	25	BREAK	yišelal	Basic	1-erg 2-abs 3-instr abs[2].V	3	breaking instrument	NP-instr	I
Bezhta	25	BREAK	yišelal	Derived	1-abs 2-instr abs[1].V'antip	1	breaker	NP-abs & abs.V	
Bezhta	25	BREAK	yišelal	Derived	1-abs 2-instr abs[1].V'antip	2	broken thing	NP-instr	
Bezhta	25	BREAK	yišelal	Derived	1-poss 3-instr 2-abs abs[2].V'	1	breaker	NP-poss	
Bezhta	25	BREAK	yišelal	Derived	1-poss 3-instr 2-abs abs[2].V'	2	broken thing	NP-abs & abs.V	
Bezhta	25	BREAK	yišelal	Derived	1-poss 3-instr 2-abs abs[2].V'	3	breaking instrument	NP-instr	
Bezhta	25	BREAK	yišelal	Derived	4-erg 1-instr 2-abs 3-instr abs[2].V'caus	1	breaker	NP-instr	
Bezhta	25	BREAK	yišelal	Derived	4-erg 1-instr 2-abs 3-instr abs[2].V'caus	2	broken thing	NP-abs & abs.V	
Bezhta	25	BREAK	yišelal	Derived	4-erg 1-instr 2-abs 3-instr abs[2].V'caus	3	breaking instrument	NP-instr	
Bezhta	25	BREAK	yišelal	Derived	4-erg 1-instr 2-abs 3-instr abs[2].V'caus	4	break causer	NP-erg	
Bezhta	26	KILL	yiƛ'al (1)	Basic	1-erg 2-abs 3-instr abs[2].V	1	killer	NP-erg	A
Bezhta	26	KILL	yiƛ'al (1)	Basic	1-erg 2-abs 3-instr abs[2].V	2	killee	NP-abs & abs.V	P
Bezhta	26	KILL	yiƛ'al (1)	Basic	1-erg 2-abs 3-instr abs[2].V	3	killing instrument	NP-instr	I
Bezhta	26	KILL	yiƛ'al (1)	Derived	1-abs 2-instr abs[1].V'antip	1	killer	NP-abs & abs.V	
Bezhta	26	KILL	yiƛ'al (1)	Derived	1-abs 2-instr abs[1].V'antip	2	killee	NP-instr	
Bezhta	26	KILL	yiƛ'al (1)	Derived	1-poss 2-abs 3-instr abs[2].V'pot	1	killer	NP-poss	
Bezhta	26	KILL	yiƛ'al (1)	Derived	1-poss 2-abs 3-instr abs[2].V'pot	2	killee	NP-abs & abs.V	
Bezhta	26	KILL	yiƛ'al (1)	Derived	1-poss 2-abs 3-instr abs[2].V'pot	3	killing instrument	NP-instr	
Bezhta	26	KILL	yiƛ'al (1)	Derived	4-erg 1-instr 2-abs 3-instr abs[2].V'caus	1	killer	NP-instr	
Bezhta	26	KILL	yiƛ'al (1)	Derived	4-erg 1-instr 2-abs 3-instr abs[2].V'caus	2	killee	NP-abs & abs.V	
Bezhta	26	KILL	yiƛ'al (1)	Derived	4-erg 1-instr 2-abs 3-instr abs[2].V'caus	3	killing instrument	NP-instr	
Bezhta	26	KILL	yiƛ'al (1)	Derived	4-erg 1-instr 2-abs 3-instr abs[2].V'caus	4	kill causer	NP-erg	
Bezhta	27	BEAT	yäƛ'elal	Basic	1-erg 2-lat 3-abs abs[3].V	1	beater	NP-erg	A
Bezhta	27	BEAT	yäƛ'elal	Basic	1-erg 2-lat 3-abs abs[3].V	2	beatee	NP-lat	X
Bezhta	27	BEAT	yäƛ'elal	Basic	1-erg 2-lat 3-abs abs[3].V	3	beating instrument	NP-abs & abs.V	P
Bezhta	27	BEAT	yäƛ'elal	Derived	1-abs 2-lat 3-instr abs[1].V'antip	1	beater	NP-abs & abs.V	
Bezhta	27	BEAT	yäƛ'elal	Derived	1-abs 2-lat 3-instr abs[1].V'antip	2	beatee	NP-lat	
Bezhta	27	BEAT	yäƛ'elal	Derived	1-abs 2-lat 3-instr abs[1].V'antip	3	beating instrument	NP-instr	
Bezhta	27	BEAT	yäƛ'elal	Derived	1-erg 2-abs 3-instr abs[2].V'	1	beater	NP-erg	
Bezhta	27	BEAT	yäƛ'elal	Derived	1-erg 2-abs 3-instr abs[2].V'	2	beatee	NP-abs & abs.V	
Bezhta	27	BEAT	yäƛ'elal	Derived	1-erg 2-abs 3-instr abs[2].V'	3	beating instrument	NP-instr	
Bezhta	27	BEAT	yäƛ'elal	Derived	1-poss 2-lat 3-abs abs[3].V'pot	1	beater	NP-poss	
Bezhta	27	BEAT	yäƛ'elal	Derived	1-poss 2-lat 3-abs abs[3].V'pot	2	beatee	NP-lat	
Bezhta	27	BEAT	yäƛ'elal	Derived	1-poss 2-lat 3-abs abs[3].V'pot	3	beating instrument	NP-abs & abs.V	
Bezhta	27	BEAT	yäƛ'elal	Derived	4-erg 1-instr 2-lat 3-abs abs[3].V'caus	1	beater	NP-instr	
Bezhta	27	BEAT	yäƛ'elal	Derived	4-erg 1-instr 2-lat 3-abs abs[3].V'caus	2	beatee	NP-lat	
Bezhta	27	BEAT	yäƛ'elal	Derived	4-erg 1-instr 2-lat 3-abs abs[3].V'caus	3	beating instrument	NP-abs & abs.V	
Bezhta	27	BEAT	yäƛ'elal	Derived	4-erg 1-instr 2-lat 3-abs abs[3].V'caus	4	beat causer	NP-erg	
Bezhta	28	HIT	yäƛ'elal	Basic	1-erg 2-lat 3-abs abs[3].V	1	hitter	NP-erg	A
Bezhta	28	HIT	yäƛ'elal	Basic	1-erg 2-lat 3-abs abs[3].V	2	hittee	NP-lat	X
Bezhta	28	HIT	yäƛ'elal	Basic	1-erg 2-lat 3-abs abs[3].V	3	hitting instrument	NP-abs & abs.V	P
Bezhta	28	HIT	yäƛ'elal	Derived	1-abs 2-lat 3-instr abs[1].V'antip	1	hitter	NP-abs & abs.V	
Bezhta	28	HIT	yäƛ'elal	Derived	1-abs 2-lat 3-instr abs[1].V'antip	2	hittee	NP-lat	
Bezhta	28	HIT	yäƛ'elal	Derived	1-abs 2-lat 3-instr abs[1].V'antip	3	hitting instrument	NP-instr	
Bezhta	28	HIT	yäƛ'elal	Derived	1-erg 2-abs 3-instr abs[2].V'	1	hitter	NP-erg	
Bezhta	28	HIT	yäƛ'elal	Derived	1-erg 2-abs 3-instr abs[2].V'	2	hittee	NP-abs & abs.V	
Bezhta	28	HIT	yäƛ'elal	Derived	1-erg 2-abs 3-instr abs[2].V'	3	hitting instrument	NP-instr	
Bezhta	28	HIT	yäƛ'elal	Derived	1-poss 2-lat 3-abs abs[3].V'pot	1	hitter	NP-poss	
Bezhta	28	HIT	yäƛ'elal	Derived	1-poss 2-lat 3-abs abs[3].V'pot	2	hittee	NP-lat	
Bezhta	28	HIT	yäƛ'elal	Derived	1-poss 2-lat 3-abs abs[3].V'pot	3	hitting instrument	NP-abs & abs.V	
Bezhta	28	HIT	yäƛ'elal	Derived	4-erg 1-instr 2-lat 3-abs abs[3].V'caus	1	hitter	NP-instr	
Bezhta	28	HIT	yäƛ'elal	Derived	4-erg 1-instr 2-lat 3-abs abs[3].V'caus	2	hittee	NP-lat	
Bezhta	28	HIT	yäƛ'elal	Derived	4-erg 1-instr 2-lat 3-abs abs[3].V'caus	3	hitting instrument	NP-abs & abs.V	
Bezhta	28	HIT	yäƛ'elal	Derived	4-erg 1-instr 2-lat 3-abs abs[3].V'caus	4	hit causer	NP-erg	
Bezhta	29	TOUCH	yeⁿxelal	Basic	1-erg 2-lat 3-abs abs[3].V	1	toucher	NP-erg	A
Bezhta	29	TOUCH	yeⁿxelal	Basic	1-erg 2-lat 3-abs abs[3].V	2	touchee	NP-lat	X
Bezhta	29	TOUCH	yeⁿxelal	Basic	1-erg 2-lat 3-abs abs[3].V	3	touching instrument	NP-abs & abs.V	P
Bezhta	29	TOUCH	yeⁿxelal	Derived	1-abs 2-lat 3-instr abs[1].V'antip	1	toucher	NP-abs & abs.V	
Bezhta	29	TOUCH	yeⁿxelal	Derived	1-abs 2-lat 3-instr abs[1].V'antip	2	touchee	NP-lat	
