Language_name	Meaning_number	Meaning_label	Verb_form	Basic_or_derived_coding_frame	Coding_frame_schema	Index_number	Microrole_name	Coding_set_name	Argument_type
Xârâcùù	1	EAT	da	Basic	1 > V 2	1	eater	Ø	A
Xârâcùù	1	EAT	da	Basic	1 > V 2	2	eaten food	Ø	P
Xârâcùù	1	EAT	kê (2)	Basic	1 > V 2	1	eater	Ø	A
Xârâcùù	1	EAT	kê (2)	Basic	1 > V 2	2	eaten food	Ø	P
Xârâcùù	1	EAT	xwè	Basic	1 > V 2	1	eater	Ø	A
Xârâcùù	1	EAT	xwè	Basic	1 > V 2	2	eaten food	Ø	P
Xârâcùù	2	HUG	satee	Basic	1 > V 2	1	hugger	Ø	A
Xârâcùù	2	HUG	satee	Basic	1 > V 2	2	huggee	Ø	P
Xârâcùù	3	LOOK AT	téé fè	Basic	1 > V 2	1	looker	Ø	A
Xârâcùù	3	LOOK AT	téé fè	Basic	1 > V 2	2	looked at entity	Ø	P
Xârâcùù	4	SEE	téé	Basic	1 > V 2	1	seeer	Ø	A
Xârâcùù	4	SEE	téé	Basic	1 > V 2	2	seen entity	Ø	P
Xârâcùù	4	SEE	xâpârî	Basic	1 > V 2	1	seeer	Ø	A
Xârâcùù	4	SEE	xâpârî	Basic	1 > V 2	2	seen entity	Ø	P
Xârâcùù	5	SMELL	bu	Basic	1 > V 2	1	smeller	Ø	A
Xârâcùù	5	SMELL	bu	Basic	1 > V 2	2	smelled entity	Ø	P
Xârâcùù	6	FEAR	bata	Basic	1 > V taa+2	1	fearer	Ø	S
Xârâcùù	6	FEAR	bata	Basic	1 > V taa+2	2	fear stimulus	taa+NP	X
Xârâcùù	7	FRIGHTEN	fabata	Basic	1 > V 2	1	frightener	Ø	A
Xârâcùù	7	FRIGHTEN	fabata	Basic	1 > V 2	2	frightenee	Ø	P
Xârâcùù	8	LIKE	xwèrii	Basic	1 > V 2	1	liker	Ø	A
Xârâcùù	8	LIKE	xwèrii	Basic	1 > V 2	2	liked entity	Ø	P
Xârâcùù	9	KNOW	néxä	Basic	1 > V 2	1	knower	Ø	A
Xârâcùù	9	KNOW	néxä	Basic	1 > V 2	2	known thing/person	Ø	P
Xârâcùù	9	KNOW	tâmwâ	Basic	1 > V 2	1	knower	Ø	A
Xârâcùù	9	KNOW	tâmwâ	Basic	1 > V 2	2	known thing/person	Ø	P
Xârâcùù	10	THINK	nârâ	Basic	1 > V 2	1	thinker	Ø	A
Xârâcùù	10	THINK	nârâ	Basic	1 > V 2	2	thought content	Ø	P
Xârâcùù	11	SEARCH FOR	piicè	Basic	1 > V 2	1	searcher	Ø	A
Xârâcùù	11	SEARCH FOR	piicè	Basic	1 > V 2	2	searched for thing	Ø	P
Xârâcùù	12	WASH	ngûrû	Basic	1 > V 2	1	washer	Ø	A
Xârâcùù	12	WASH	ngûrû	Basic	1 > V 2	2	washed entity	Ø	P
Xârâcùù	13	DRESS	famwâmwâ	Basic	1 > V 2	1	dresser	Ø	A
Xârâcùù	13	DRESS	famwâmwâ	Basic	1 > V 2	2	dressee	Ø	P
Xârâcùù	15	HELP	ciiwi	Basic	1 > V 2	1	helper	Ø	A
Xârâcùù	15	HELP	ciiwi	Basic	1 > V 2	2	helpee	Ø	P
Xârâcùù	16	FOLLOW	fèèté	Basic	1 > V 2	1	follower	Ø	A
Xârâcùù	16	FOLLOW	fèèté	Basic	1 > V 2	2	followee	Ø	P
Xârâcùù	17	MEET	pùùtè	Basic	1 > V	1	meeter	Ø	S
Xârâcùù	18	TALK	tèpe	Basic	1 > V wâ+2 (xù+3)	1	talker	Ø	S
Xârâcùù	18	TALK	tèpe	Basic	1 > V wâ+2 (xù+3)	2	talked about content	wâ+NP	X
Xârâcùù	18	TALK	tèpe	Basic	1 > V wâ+2 (xù+3)	3	talked to person	xù+NP	X
