Language_name	Meaning_number	Meaning_label	Verb_form	Alternation_name	Alternation_occurs	Coding_frame_schema
Jakarta Indonesian	3	LOOK AT	liat	Oblique Subject Passive Agentive by-phrase.	Never	
Jakarta Indonesian	3	LOOK AT	liat	Oblique subject Passive Applicative Ditransitive (A P)	Never	
Jakarta Indonesian	3	LOOK AT	liat	Oblique subject Passive Applicative Ditransitive Agentive by-phrase	Never	
Jakarta Indonesian	3	LOOK AT	liat	Oblique Subject Passive Ditransitive	Never	
Jakarta Indonesian	3	LOOK AT	liat	Passive Applicative Transitive	Regularly	
Jakarta Indonesian	3	LOOK AT	liat	Passive Transitive	Regularly	
Jakarta Indonesian	3	LOOK AT	liat	Patient Subject Passive Ditransitive Applicative Agentive by-phrase.	Never	
Jakarta Indonesian	3	LOOK AT	liat	Thematic Adversative Passive	Regularly	
Jakarta Indonesian	3	LOOK AT	liat	Transitive Alternation	Never	
Jakarta Indonesian	4	SEE	liat	Accidental Passive	Never	
Jakarta Indonesian	4	SEE	liat	Adversative Passive	Regularly	
Jakarta Indonesian	4	SEE	liat	Applicative Ablative	Never	
Jakarta Indonesian	4	SEE	liat	Applicative Allative	Regularly	
Jakarta Indonesian	4	SEE	liat	Applicative Benefactive	Regularly	
Jakarta Indonesian	4	SEE	liat	Applicative Instrumental	Never	
Jakarta Indonesian	4	SEE	liat	Bare Ablative	Never	
Jakarta Indonesian	4	SEE	liat	Bare Allative	Never	
Jakarta Indonesian	4	SEE	liat	Bare Applicative Transitive	Regularly	
Jakarta Indonesian	4	SEE	liat	Bare Benefactive	Never	
Jakarta Indonesian	4	SEE	liat	Bare Instrumental	Never	
Jakarta Indonesian	4	SEE	liat	Ditransitive Alternation	Regularly	
Jakarta Indonesian	4	SEE	liat	Impersonal Passive	Never	
Jakarta Indonesian	4	SEE	liat	Intransitive alternation	Never	
Jakarta Indonesian	4	SEE	liat	No argument stative	Never	
Jakarta Indonesian	4	SEE	liat	Oblique Subject Passive Agentive by-phrase.	Never	
Jakarta Indonesian	4	SEE	liat	Oblique subject Passive Applicative Ditransitive (A P)	Never	
Jakarta Indonesian	4	SEE	liat	Oblique subject Passive Applicative Ditransitive Agentive by-phrase	Never	
Jakarta Indonesian	4	SEE	liat	Oblique Subject Passive Ditransitive	Never	
Jakarta Indonesian	4	SEE	liat	Passive Applicative Transitive	Regularly	
Jakarta Indonesian	4	SEE	liat	Passive Transitive	Regularly	
Jakarta Indonesian	4	SEE	liat	Patient Subject Passive Ditransitive Applicative Agentive by-phrase.	Never	
Jakarta Indonesian	4	SEE	liat	Thematic Adversative Passive	Regularly	
Jakarta Indonesian	4	SEE	liat	Transitive Alternation	Never	
Jakarta Indonesian	5	SMELL	cium	Accidental Passive	Regularly	
Jakarta Indonesian	5	SMELL	cium	Adversative Passive	Never	
Jakarta Indonesian	5	SMELL	cium	Applicative Ablative	Never	
Jakarta Indonesian	5	SMELL	cium	Applicative Allative	Never	
Jakarta Indonesian	5	SMELL	cium	Applicative Benefactive	Never	
Jakarta Indonesian	5	SMELL	cium	Applicative Instrumental	Never	
Jakarta Indonesian	5	SMELL	cium	Bare Ablative	Never	
Jakarta Indonesian	5	SMELL	cium	Bare Allative	Never	
Jakarta Indonesian	5	SMELL	cium	Bare Applicative Transitive	Never	
Jakarta Indonesian	5	SMELL	cium	Bare Benefactive	Never	
Jakarta Indonesian	5	SMELL	cium	Bare Instrumental	Never	
Jakarta Indonesian	5	SMELL	cium	Ditransitive Alternation	Never	
Jakarta Indonesian	5	SMELL	cium	Impersonal Passive	Never	
Jakarta Indonesian	5	SMELL	cium	Intransitive alternation	Never	
Jakarta Indonesian	5	SMELL	cium	No argument stative	Never	
Jakarta Indonesian	5	SMELL	cium	Oblique Subject Passive Agentive by-phrase.	Never	
Jakarta Indonesian	5	SMELL	cium	Oblique subject Passive Applicative Ditransitive (A P)	Never	
Jakarta Indonesian	5	SMELL	cium	Oblique subject Passive Applicative Ditransitive Agentive by-phrase	Never	
Jakarta Indonesian	5	SMELL	cium	Oblique Subject Passive Ditransitive	Never	
Jakarta Indonesian	5	SMELL	cium	Passive Applicative Transitive	Regularly	
Jakarta Indonesian	5	SMELL	cium	Passive Transitive	Never	
Jakarta Indonesian	5	SMELL	cium	Patient Subject Passive Ditransitive Applicative Agentive by-phrase.	Never	
Jakarta Indonesian	5	SMELL	cium	Thematic Adversative Passive	Never	
Jakarta Indonesian	5	SMELL	cium	Transitive Alternation	Never	
Jakarta Indonesian	6	FEAR	takut	Accidental Passive	Never	
Jakarta Indonesian	6	FEAR	takut	Adversative Passive	Regularly	
Jakarta Indonesian	6	FEAR	takut	Applicative Ablative	Never	
Jakarta Indonesian	6	FEAR	takut	Applicative Allative	Never	
Jakarta Indonesian	6	FEAR	takut	Applicative Benefactive	Never	
Jakarta Indonesian	6	FEAR	takut	Applicative Instrumental	Never	
Jakarta Indonesian	6	FEAR	takut	Bare Ablative	Never	
Jakarta Indonesian	6	FEAR	takut	Bare Allative	Never	
Jakarta Indonesian	6	FEAR	takut	Bare Applicative Transitive	Never	
Jakarta Indonesian	6	FEAR	takut	Bare Benefactive	Never	
Jakarta Indonesian	6	FEAR	takut	Bare Instrumental	Never	
Jakarta Indonesian	6	FEAR	takut	Ditransitive Alternation	Never	
Jakarta Indonesian	6	FEAR	takut	Impersonal Passive	Regularly	
Jakarta Indonesian	6	FEAR	takut	Intransitive alternation	Regularly	
Jakarta Indonesian	6	FEAR	takut	No argument stative	Never	
Jakarta Indonesian	6	FEAR	takut	Oblique Subject Passive Agentive by-phrase.	Never	
Jakarta Indonesian	6	FEAR	takut	Oblique subject Passive Applicative Ditransitive (A P)	Never	
Jakarta Indonesian	6	FEAR	takut	Oblique subject Passive Applicative Ditransitive Agentive by-phrase	Never	
Jakarta Indonesian	6	FEAR	takut	Oblique Subject Passive Ditransitive	Never	
Jakarta Indonesian	6	FEAR	takut	Passive Applicative Transitive	Never	
Jakarta Indonesian	6	FEAR	takut	Passive Transitive	Never	
Jakarta Indonesian	6	FEAR	takut	Patient Subject Passive Ditransitive Applicative Agentive by-phrase.	Never	
Jakarta Indonesian	6	FEAR	takut	Thematic Adversative Passive	Regularly	
Jakarta Indonesian	6	FEAR	takut	Transitive Alternation	Never	
Jakarta Indonesian	7	FRIGHTEN	takutin	Accidental Passive	Never	
Jakarta Indonesian	7	FRIGHTEN	takutin	Adversative Passive	Never	
Jakarta Indonesian	7	FRIGHTEN	takutin	Applicative Ablative	Never	
Jakarta Indonesian	7	FRIGHTEN	takutin	Applicative Allative	Never	
Jakarta Indonesian	7	FRIGHTEN	takutin	Applicative Benefactive	Never	
Jakarta Indonesian	7	FRIGHTEN	takutin	Applicative Instrumental	Never	
Jakarta Indonesian	7	FRIGHTEN	takutin	Bare Ablative	Never	
Jakarta Indonesian	7	FRIGHTEN	takutin	Bare Allative	Never	
Jakarta Indonesian	7	FRIGHTEN	takutin	Bare Applicative Transitive	Never	
Jakarta Indonesian	7	FRIGHTEN	takutin	Bare Benefactive	Never	
Jakarta Indonesian	7	FRIGHTEN	takutin	Bare Instrumental	Never	
Jakarta Indonesian	7	FRIGHTEN	takutin	Ditransitive Alternation	Never	
Jakarta Indonesian	7	FRIGHTEN	takutin	Impersonal Passive	Never	
Jakarta Indonesian	7	FRIGHTEN	takutin	Intransitive alternation	Never	
Jakarta Indonesian	7	FRIGHTEN	takutin	No argument stative	Never	
Jakarta Indonesian	7	FRIGHTEN	takutin	Oblique Subject Passive Agentive by-phrase.	Never	
Jakarta Indonesian	7	FRIGHTEN	takutin	Oblique subject Passive Applicative Ditransitive (A P)	Never	
Jakarta Indonesian	7	FRIGHTEN	takutin	Oblique subject Passive Applicative Ditransitive Agentive by-phrase	Never	
Jakarta Indonesian	7	FRIGHTEN	takutin	Oblique Subject Passive Ditransitive	Never	
Jakarta Indonesian	7	FRIGHTEN	takutin	Passive Applicative Transitive	Never	
Jakarta Indonesian	7	FRIGHTEN	takutin	Passive Transitive	Regularly	
Jakarta Indonesian	7	FRIGHTEN	takutin	Patient Subject Passive Ditransitive Applicative Agentive by-phrase.	Never	
Jakarta Indonesian	7	FRIGHTEN	takutin	Thematic Adversative Passive	Never	
Jakarta Indonesian	7	FRIGHTEN	takutin	Transitive Alternation	Never	
Jakarta Indonesian	8	LIKE	seneng	Accidental Passive	Never	
Jakarta Indonesian	8	LIKE	seneng	Adversative Passive	Regularly	
Jakarta Indonesian	8	LIKE	seneng	Applicative Ablative	Never	
Jakarta Indonesian	8	LIKE	seneng	Applicative Allative	Never	
Jakarta Indonesian	8	LIKE	seneng	Applicative Benefactive	Never	
Jakarta Indonesian	8	LIKE	seneng	Applicative Instrumental	Never	
Jakarta Indonesian	8	LIKE	seneng	Bare Ablative	Never	
Jakarta Indonesian	8	LIKE	seneng	Bare Allative	Never	
Jakarta Indonesian	8	LIKE	seneng	Bare Applicative Transitive	Regularly	
Jakarta Indonesian	8	LIKE	seneng	Bare Benefactive	Never	
Jakarta Indonesian	8	LIKE	seneng	Bare Instrumental	Never	
Jakarta Indonesian	8	LIKE	seneng	Ditransitive Alternation	Never	
Jakarta Indonesian	8	LIKE	seneng	Impersonal Passive	Regularly	
Jakarta Indonesian	8	LIKE	seneng	Intransitive alternation	Regularly	
Jakarta Indonesian	8	LIKE	seneng	No argument stative	Never	
Jakarta Indonesian	8	LIKE	seneng	Oblique Subject Passive Agentive by-phrase.	Never	
Jakarta Indonesian	8	LIKE	seneng	Oblique subject Passive Applicative Ditransitive (A P)	Never	
Jakarta Indonesian	8	LIKE	seneng	Oblique subject Passive Applicative Ditransitive Agentive by-phrase	Never	
Jakarta Indonesian	8	LIKE	seneng	Oblique Subject Passive Ditransitive	Never	
Jakarta Indonesian	8	LIKE	seneng	Passive Applicative Transitive	Regularly	
Jakarta Indonesian	8	LIKE	seneng	Passive Transitive	Never	
Jakarta Indonesian	8	LIKE	seneng	Patient Subject Passive Ditransitive Applicative Agentive by-phrase.	Never	
Jakarta Indonesian	8	LIKE	seneng	Thematic Adversative Passive	Never	
Jakarta Indonesian	8	LIKE	seneng	Transitive Alternation	Never	
Jakarta Indonesian	8	LIKE	suka	Accidental Passive	Never	
Jakarta Indonesian	8	LIKE	suka	Adversative Passive	Never	
Jakarta Indonesian	8	LIKE	suka	Applicative Ablative	Never	
Jakarta Indonesian	8	LIKE	suka	Applicative Allative	Never	
Jakarta Indonesian	8	LIKE	suka	Applicative Benefactive	Never	
Jakarta Indonesian	8	LIKE	suka	Applicative Instrumental	Never	
Jakarta Indonesian	8	LIKE	suka	Bare Ablative	Never	
Jakarta Indonesian	8	LIKE	suka	Bare Allative	Never	
Jakarta Indonesian	8	LIKE	suka	Bare Applicative Transitive	Never	
Jakarta Indonesian	8	LIKE	suka	Bare Benefactive	Never	
Jakarta Indonesian	8	LIKE	suka	Bare Instrumental	Never	
Jakarta Indonesian	8	LIKE	suka	Ditransitive Alternation	Never	
Jakarta Indonesian	8	LIKE	suka	Impersonal Passive	Regularly	
Jakarta Indonesian	8	LIKE	suka	Intransitive alternation	Never	
Jakarta Indonesian	8	LIKE	suka	No argument stative	Never	
Jakarta Indonesian	8	LIKE	suka	Oblique Subject Passive Agentive by-phrase.	Never	
Jakarta Indonesian	8	LIKE	suka	Oblique subject Passive Applicative Ditransitive (A P)	Never	
Jakarta Indonesian	8	LIKE	suka	Oblique subject Passive Applicative Ditransitive Agentive by-phrase	Never	
Jakarta Indonesian	8	LIKE	suka	Oblique Subject Passive Ditransitive	Never	
Jakarta Indonesian	8	LIKE	suka	Passive Applicative Transitive	Regularly	
Jakarta Indonesian	8	LIKE	suka	Passive Transitive	Never	
Jakarta Indonesian	8	LIKE	suka	Patient Subject Passive Ditransitive Applicative Agentive by-phrase.	Never	
Jakarta Indonesian	8	LIKE	suka	Thematic Adversative Passive	Regularly	
Jakarta Indonesian	8	LIKE	suka	Transitive Alternation	Never	
Jakarta Indonesian	9	KNOW	kenal	Accidental Passive	Never	
Jakarta Indonesian	9	KNOW	kenal	Adversative Passive	Never	
Jakarta Indonesian	9	KNOW	kenal	Applicative Ablative	Never	
Jakarta Indonesian	9	KNOW	kenal	Applicative Allative	Regularly	
Jakarta Indonesian	9	KNOW	kenal	Applicative Benefactive	Never	
Jakarta Indonesian	9	KNOW	kenal	Applicative Instrumental	Never	
Jakarta Indonesian	9	KNOW	kenal	Bare Ablative	Never	
Jakarta Indonesian	9	KNOW	kenal	Bare Allative	Never	
Jakarta Indonesian	9	KNOW	kenal	Bare Applicative Transitive	Never	
Jakarta Indonesian	9	KNOW	kenal	Bare Benefactive	Never	
Jakarta Indonesian	9	KNOW	kenal	Bare Instrumental	Never	
Jakarta Indonesian	9	KNOW	kenal	Ditransitive Alternation	Never	
Jakarta Indonesian	9	KNOW	kenal	Impersonal Passive	Regularly	
Jakarta Indonesian	9	KNOW	kenal	Intransitive alternation	Never	
Jakarta Indonesian	9	KNOW	kenal	No argument stative	Never	
Jakarta Indonesian	9	KNOW	kenal	Oblique Subject Passive Agentive by-phrase.	Never	
Jakarta Indonesian	9	KNOW	kenal	Oblique subject Passive Applicative Ditransitive (A P)	Never	
Jakarta Indonesian	9	KNOW	kenal	Oblique subject Passive Applicative Ditransitive Agentive by-phrase	Never	
Jakarta Indonesian	9	KNOW	kenal	Oblique Subject Passive Ditransitive	Never	
Jakarta Indonesian	9	KNOW	kenal	Passive Applicative Transitive	Never	
Jakarta Indonesian	9	KNOW	kenal	Passive Transitive	Marginally	
Jakarta Indonesian	9	KNOW	kenal	Patient Subject Passive Ditransitive Applicative Agentive by-phrase.	Never	
Jakarta Indonesian	9	KNOW	kenal	Thematic Adversative Passive	Never	
Jakarta Indonesian	9	KNOW	kenal	Transitive Alternation	Never	
Jakarta Indonesian	10	THINK	pikir	Accidental Passive	Regularly	
Jakarta Indonesian	10	THINK	pikir	Adversative Passive	Regularly	
Jakarta Indonesian	10	THINK	pikir	Applicative Ablative	Never	
Jakarta Indonesian	10	THINK	pikir	Applicative Allative	Never	
Jakarta Indonesian	10	THINK	pikir	Applicative Benefactive	Never	
Jakarta Indonesian	10	THINK	pikir	Applicative Instrumental	Never	
Jakarta Indonesian	10	THINK	pikir	Bare Ablative	Never	
Jakarta Indonesian	10	THINK	pikir	Bare Allative	Never	
Jakarta Indonesian	10	THINK	pikir	Bare Applicative Transitive	Regularly	
Jakarta Indonesian	10	THINK	pikir	Bare Benefactive	Never	
Jakarta Indonesian	10	THINK	pikir	Bare Instrumental	Never	
Jakarta Indonesian	10	THINK	pikir	Ditransitive Alternation	Never	
Jakarta Indonesian	10	THINK	pikir	Impersonal Passive	Regularly	
Jakarta Indonesian	10	THINK	pikir	Intransitive alternation	Never	
Jakarta Indonesian	10	THINK	pikir	No argument stative	Never	
Jakarta Indonesian	10	THINK	pikir	Oblique Subject Passive Agentive by-phrase.	Never	
Jakarta Indonesian	10	THINK	pikir	Oblique subject Passive Applicative Ditransitive (A P)	Never	
Jakarta Indonesian	10	THINK	pikir	Oblique subject Passive Applicative Ditransitive Agentive by-phrase	Never	
Jakarta Indonesian	10	THINK	pikir	Oblique Subject Passive Ditransitive	Never	
Jakarta Indonesian	10	THINK	pikir	Passive Applicative Transitive	Regularly	
Jakarta Indonesian	10	THINK	pikir	Passive Transitive	Never	
Jakarta Indonesian	10	THINK	pikir	Patient Subject Passive Ditransitive Applicative Agentive by-phrase.	Never	
Jakarta Indonesian	10	THINK	pikir	Thematic Adversative Passive	Never	
Jakarta Indonesian	10	THINK	pikir	Transitive Alternation	Regularly	
Jakarta Indonesian	11	SEARCH FOR	cari	Accidental Passive	Never	
Jakarta Indonesian	11	SEARCH FOR	cari	Adversative Passive	Never	
Jakarta Indonesian	11	SEARCH FOR	cari	Applicative Ablative	Never	
Jakarta Indonesian	11	SEARCH FOR	cari	Applicative Allative	Never	
Jakarta Indonesian	11	SEARCH FOR	cari	Applicative Benefactive	Regularly	
Jakarta Indonesian	11	SEARCH FOR	cari	Applicative Instrumental	Never	
Jakarta Indonesian	11	SEARCH FOR	cari	Bare Ablative	Never	
Jakarta Indonesian	11	SEARCH FOR	cari	Bare Allative	Never	
Jakarta Indonesian	11	SEARCH FOR	cari	Bare Applicative Transitive	Never	
Jakarta Indonesian	11	SEARCH FOR	cari	Bare Benefactive	Never	
Jakarta Indonesian	11	SEARCH FOR	cari	Bare Instrumental	Never	
Jakarta Indonesian	11	SEARCH FOR	cari	Ditransitive Alternation	Regularly	
Jakarta Indonesian	11	SEARCH FOR	cari	Impersonal Passive	Regularly	
Jakarta Indonesian	11	SEARCH FOR	cari	Intransitive alternation	Never	
Jakarta Indonesian	11	SEARCH FOR	cari	No argument stative	Never	
Jakarta Indonesian	11	SEARCH FOR	cari	Oblique Subject Passive Agentive by-phrase.	Never	
Jakarta Indonesian	11	SEARCH FOR	cari	Oblique subject Passive Applicative Ditransitive (A P)	Never	
Jakarta Indonesian	11	SEARCH FOR	cari	Oblique subject Passive Applicative Ditransitive Agentive by-phrase	Regularly	
Jakarta Indonesian	11	SEARCH FOR	cari	Oblique Subject Passive Ditransitive	Never	
Jakarta Indonesian	11	SEARCH FOR	cari	Passive Applicative Transitive	Never	
Jakarta Indonesian	11	SEARCH FOR	cari	Passive Transitive	Regularly	
Jakarta Indonesian	11	SEARCH FOR	cari	Patient Subject Passive Ditransitive Applicative Agentive by-phrase.	Never	
Jakarta Indonesian	11	SEARCH FOR	cari	Thematic Adversative Passive	Never	
Jakarta Indonesian	11	SEARCH FOR	cari	Transitive Alternation	Never	
Jakarta Indonesian	12	WASH	cuci	Accidental Passive	Regularly	
Jakarta Indonesian	12	WASH	cuci	Adversative Passive	Never	
Jakarta Indonesian	12	WASH	cuci	Applicative Ablative	Never	
Jakarta Indonesian	12	WASH	cuci	Applicative Allative	Never	
Jakarta Indonesian	12	WASH	cuci	Applicative Benefactive	Regularly	
Jakarta Indonesian	12	WASH	cuci	Applicative Instrumental	Never	
Jakarta Indonesian	12	WASH	cuci	Bare Ablative	Never	
Jakarta Indonesian	12	WASH	cuci	Bare Allative	Regularly	
Jakarta Indonesian	12	WASH	cuci	Bare Applicative Transitive	Regularly	
Jakarta Indonesian	12	WASH	cuci	Bare Benefactive	Never	
Jakarta Indonesian	12	WASH	cuci	Bare Instrumental	Never	
Jakarta Indonesian	12	WASH	cuci	Ditransitive Alternation	Regularly	
Jakarta Indonesian	12	WASH	cuci	Impersonal Passive	Never	
Jakarta Indonesian	12	WASH	cuci	Intransitive alternation	Regularly	
Jakarta Indonesian	12	WASH	cuci	No argument stative	Never	
Jakarta Indonesian	12	WASH	cuci	Oblique Subject Passive Agentive by-phrase.	Never	
Jakarta Indonesian	12	WASH	cuci	Oblique subject Passive Applicative Ditransitive (A P)	Never	
Jakarta Indonesian	12	WASH	cuci	Oblique subject Passive Applicative Ditransitive Agentive by-phrase	Never	
Jakarta Indonesian	12	WASH	cuci	Oblique Subject Passive Ditransitive	Never	
Jakarta Indonesian	12	WASH	cuci	Passive Applicative Transitive	Regularly	
Jakarta Indonesian	12	WASH	cuci	Passive Transitive	Regularly	
Jakarta Indonesian	12	WASH	cuci	Patient Subject Passive Ditransitive Applicative Agentive by-phrase.	Never	
Jakarta Indonesian	12	WASH	cuci	Thematic Adversative Passive	Never	
Jakarta Indonesian	12	WASH	cuci	Transitive Alternation	Never	
Jakarta Indonesian	12	WASH	mandiin	Accidental Passive	Never	
Jakarta Indonesian	12	WASH	mandiin	Adversative Passive	Never	
Jakarta Indonesian	12	WASH	mandiin	Applicative Ablative	Never	
Jakarta Indonesian	12	WASH	mandiin	Applicative Allative	Never	
Jakarta Indonesian	12	WASH	mandiin	Applicative Benefactive	Never	
Jakarta Indonesian	12	WASH	mandiin	Applicative Instrumental	Never	
Jakarta Indonesian	12	WASH	mandiin	Bare Ablative	Never	
Jakarta Indonesian	12	WASH	mandiin	Bare Allative	Never	
Jakarta Indonesian	12	WASH	mandiin	Bare Applicative Transitive	Never	
Jakarta Indonesian	12	WASH	mandiin	Bare Benefactive	Never	
Jakarta Indonesian	12	WASH	mandiin	Bare Instrumental	Never	
Jakarta Indonesian	12	WASH	mandiin	Ditransitive Alternation	Never	
Jakarta Indonesian	12	WASH	mandiin	Impersonal Passive	Never	
Jakarta Indonesian	12	WASH	mandiin	Intransitive alternation	Never	
Jakarta Indonesian	12	WASH	mandiin	No argument stative	Never	
Jakarta Indonesian	12	WASH	mandiin	Oblique Subject Passive Agentive by-phrase.	Never	
Jakarta Indonesian	12	WASH	mandiin	Oblique subject Passive Applicative Ditransitive (A P)	Never	
Jakarta Indonesian	12	WASH	mandiin	Oblique subject Passive Applicative Ditransitive Agentive by-phrase	Never	
Jakarta Indonesian	12	WASH	mandiin	Oblique Subject Passive Ditransitive	Never	
Jakarta Indonesian	12	WASH	mandiin	Passive Applicative Transitive	Never	
Jakarta Indonesian	12	WASH	mandiin	Passive Transitive	Regularly	
Jakarta Indonesian	12	WASH	mandiin	Patient Subject Passive Ditransitive Applicative Agentive by-phrase.	Never	
Jakarta Indonesian	12	WASH	mandiin	Thematic Adversative Passive	Never	
Jakarta Indonesian	12	WASH	mandiin	Transitive Alternation	Never	
Jakarta Indonesian	13	DRESS	pakein	Accidental Passive	Never	
Jakarta Indonesian	13	DRESS	pakein	Adversative Passive	Never	
Jakarta Indonesian	13	DRESS	pakein	Applicative Ablative	Never	
Jakarta Indonesian	13	DRESS	pakein	Applicative Allative	Never	
Jakarta Indonesian	13	DRESS	pakein	Applicative Benefactive	Never	
Jakarta Indonesian	13	DRESS	pakein	Applicative Instrumental	Never	
Jakarta Indonesian	13	DRESS	pakein	Bare Ablative	Never	
Jakarta Indonesian	13	DRESS	pakein	Bare Allative	Never	
Jakarta Indonesian	13	DRESS	pakein	Bare Applicative Transitive	Never	
Jakarta Indonesian	13	DRESS	pakein	Bare Benefactive	Never	
Jakarta Indonesian	13	DRESS	pakein	Bare Instrumental	Never	
Jakarta Indonesian	13	DRESS	pakein	Ditransitive Alternation	Never	
Jakarta Indonesian	13	DRESS	pakein	Impersonal Passive	Regularly	
Jakarta Indonesian	13	DRESS	pakein	Intransitive alternation	Never	
Jakarta Indonesian	13	DRESS	pakein	No argument stative	Never	
Jakarta Indonesian	13	DRESS	pakein	Oblique Subject Passive Agentive by-phrase.	Never	
Jakarta Indonesian	13	DRESS	pakein	Oblique subject Passive Applicative Ditransitive (A P)	Never	
Jakarta Indonesian	13	DRESS	pakein	Oblique subject Passive Applicative Ditransitive Agentive by-phrase	Never	
Jakarta Indonesian	13	DRESS	pakein	Oblique Subject Passive Ditransitive	Never	
Jakarta Indonesian	13	DRESS	pakein	Passive Applicative Transitive	Never	
Jakarta Indonesian	13	DRESS	pakein	Passive Transitive	Regularly	
Jakarta Indonesian	13	DRESS	pakein	Patient Subject Passive Ditransitive Applicative Agentive by-phrase.	Never	
Jakarta Indonesian	13	DRESS	pakein	Thematic Adversative Passive	Never	
Jakarta Indonesian	13	DRESS	pakein	Transitive Alternation	Never	
