Language_name	Meaning_number	Meaning_label	Verb_form	Basic_or_derived_coding_frame	Coding_frame_schema	Index_number	Microrole_name	Coding_set_name	Argument_type
Sliammon	1	EAT	məkʷ-t	Basic	V.obj[1].sbj[2] 1	1	eaten food	V.obj	P
Sliammon	1	EAT	məkʷ-t	Basic	V.obj[1].sbj[2] 1	2	eater	V.sbj	A
Sliammon	1	EAT	ʔiɬtən	Basic	V.sbj[1] 1 obl-2	1	eater	V.sbj	S
Sliammon	1	EAT	ʔiɬtən	Basic	V.sbj[1] 1 obl-2	2	eaten food	obl-NP	L
Sliammon	2	HUG	x̣ʷuǰ-u-t	Basic	V.obj[1].sbj[2] 1	1	huggee	V.obj	P
Sliammon	2	HUG	x̣ʷuǰ-u-t	Basic	V.obj[1].sbj[2] 1	2	hugger	V.sbj	A
Sliammon	3	LOOK AT	kʼʷən-t	Basic	V.obj[1].sbj[2] 1	1	looked at entity	V.obj	P
Sliammon	3	LOOK AT	kʼʷən-t	Basic	V.obj[1].sbj[2] 1	2	looker	V.sbj	A
Sliammon	4	SEE	kʼʷən-t	Basic	V.obj[1].sbj[2] 1	1	seen entity	V.obj	P
Sliammon	4	SEE	kʼʷən-t	Basic	V.obj[1].sbj[2] 1	2	seeer	V.sbj	A
Sliammon	5	SMELL	həqʷ-t	Basic	V.obj[1].sbj[2] 1	1	smelled entity	V.obj	P
Sliammon	5	SMELL	həqʷ-t	Basic	V.obj[1].sbj[2] 1	2	smeller	V.sbj	A
Sliammon	6	FEAR	saysaǰʼ-mi-t	Basic	V.obj[1].sbj[2] 1	1	fear stimulus	V.obj	P
Sliammon	6	FEAR	saysaǰʼ-mi-t	Basic	V.obj[1].sbj[2] 1	2	fearer	V.sbj	A
Sliammon	7	FRIGHTEN	x̣əyp-a-t	Basic	V.obj[1].sbj[2] 1	1	frightenee	V.obj	P
Sliammon	7	FRIGHTEN	x̣əyp-a-t	Basic	V.obj[1].sbj[2] 1	2	frightener	V.sbj	A
Sliammon	8	LIKE	ʔəy-sxʷ	Basic	V.obj[1].sbj[2] 1	1	liker	V.obj	P
Sliammon	8	LIKE	ʔəy-sxʷ	Basic	V.obj[1].sbj[2] 1	2	liked entity	V.sbj	A
Sliammon	9	KNOW	təx̣ʷ-nixʷ	Basic	V.obj[1].sbj[2] 1	1	known thing/person	V.obj	P
Sliammon	9	KNOW	təx̣ʷ-nixʷ	Basic	V.obj[1].sbj[2] 1	2	knower	V.sbj	A
Sliammon	10	THINK	nu-np-igan-mi-t	Basic	V.obj[1].sbj[2] 1	1	thought content	V.obj	P
Sliammon	10	THINK	nu-np-igan-mi-t	Basic	V.obj[1].sbj[2] 1	2	thinker	V.sbj	A
Sliammon	11	SEARCH FOR	tʼᶿiy-i-t	Basic	V.obj[1].sbj[2] 1	1	searched for thing	V.obj	P
Sliammon	11	SEARCH FOR	tʼᶿiy-i-t	Basic	V.obj[1].sbj[2] 1	2	searcher	V.sbj	A
