Language_name	Meaning_number	Meaning_label	Verb_form	Alternation_name	Alternation_occurs	Coding_frame_schema
Central Alaskan Yupik	7	FRIGHTEN	alingevkar-	advs 1		
Central Alaskan Yupik	7	FRIGHTEN	alingevkar-	advs 1 detransitivized		
Central Alaskan Yupik	7	FRIGHTEN	alingevkar-	advs 2		
Central Alaskan Yupik	7	FRIGHTEN	alingevkar-	advs 2 detransitivized		
Central Alaskan Yupik	7	FRIGHTEN	alingevkar-	antip		
Central Alaskan Yupik	7	FRIGHTEN	alingevkar-	antip [coded]		
Central Alaskan Yupik	7	FRIGHTEN	alingevkar-	antip/cmpl(caus)/appl		
Central Alaskan Yupik	7	FRIGHTEN	alingevkar-	appl 1		
Central Alaskan Yupik	7	FRIGHTEN	alingevkar-	appl 2		
Central Alaskan Yupik	7	FRIGHTEN	alingevkar-	appl/cmpl(caus)		
Central Alaskan Yupik	7	FRIGHTEN	alingevkar-	basic intr		
Central Alaskan Yupik	7	FRIGHTEN	alingevkar-	basic tr		
Central Alaskan Yupik	7	FRIGHTEN	alingevkar-	cmpl(caus) 1		
Central Alaskan Yupik	7	FRIGHTEN	alingevkar-	cmpl(caus) 2a		
Central Alaskan Yupik	7	FRIGHTEN	alingevkar-	cmpl(caus)/antip		
Central Alaskan Yupik	7	FRIGHTEN	alingevkar-	cmpl(caus)/pass		
Central Alaskan Yupik	7	FRIGHTEN	alingevkar-	compl(caus) 2b		
Central Alaskan Yupik	7	FRIGHTEN	alingevkar-	dbl.cmpl(caus+spec)		
Central Alaskan Yupik	7	FRIGHTEN	alingevkar-	ditr.indir		
Central Alaskan Yupik	7	FRIGHTEN	alingevkar-	ditr.indir [coded]		
Central Alaskan Yupik	7	FRIGHTEN	alingevkar-	ditr.indir/antip		
Central Alaskan Yupik	7	FRIGHTEN	alingevkar-	ditr.indir/pas		
Central Alaskan Yupik	7	FRIGHTEN	alingevkar-	ditr.secun		
Central Alaskan Yupik	7	FRIGHTEN	alingevkar-	ditr.secun [coded]		
Central Alaskan Yupik	7	FRIGHTEN	alingevkar-	ditr.secun/antip		
Central Alaskan Yupik	7	FRIGHTEN	alingevkar-	ditr.secun/pas		
Central Alaskan Yupik	7	FRIGHTEN	alingevkar-	imprs		
Central Alaskan Yupik	7	FRIGHTEN	alingevkar-	imprs [coded]		
Central Alaskan Yupik	7	FRIGHTEN	alingevkar-	P > R replacement		
Central Alaskan Yupik	7	FRIGHTEN	alingevkar-	P > T replacement		
Central Alaskan Yupik	7	FRIGHTEN	alingevkar-	P(means) addition [coded]		
Central Alaskan Yupik	7	FRIGHTEN	alingevkar-	P(place) addition		
Central Alaskan Yupik	7	FRIGHTEN	alingevkar-	P(place) addition [coded]		
Central Alaskan Yupik	7	FRIGHTEN	alingevkar-	pass		
Central Alaskan Yupik	7	FRIGHTEN	alingevkar-	pass(pseudo) 1 [coded]		
Central Alaskan Yupik	7	FRIGHTEN	alingevkar-	pass(pseudo) 2 [coded]		
Central Alaskan Yupik	7	FRIGHTEN	alingevkar-	refl		
Central Alaskan Yupik	7	FRIGHTEN	alingevkar-	relational transitive		
Central Alaskan Yupik	7	FRIGHTEN	alingevkar-	smpl caus		
Central Alaskan Yupik	8	LIKE	assike-	advs 1		
Central Alaskan Yupik	8	LIKE	assike-	advs 1 detransitivized		
Central Alaskan Yupik	8	LIKE	assike-	advs 2		
Central Alaskan Yupik	8	LIKE	assike-	advs 2 detransitivized		
Central Alaskan Yupik	8	LIKE	assike-	antip		
Central Alaskan Yupik	8	LIKE	assike-	antip [coded]		
Central Alaskan Yupik	8	LIKE	assike-	antip/cmpl(caus)/appl		
Central Alaskan Yupik	8	LIKE	assike-	appl 1		
Central Alaskan Yupik	8	LIKE	assike-	appl 2		
Central Alaskan Yupik	8	LIKE	assike-	appl/cmpl(caus)		
Central Alaskan Yupik	8	LIKE	assike-	basic intr		
Central Alaskan Yupik	8	LIKE	assike-	basic tr		
Central Alaskan Yupik	8	LIKE	assike-	cmpl(caus) 1		
Central Alaskan Yupik	8	LIKE	assike-	cmpl(caus) 2a		
Central Alaskan Yupik	8	LIKE	assike-	cmpl(caus)/antip		
Central Alaskan Yupik	8	LIKE	assike-	cmpl(caus)/pass		
Central Alaskan Yupik	8	LIKE	assike-	compl(caus) 2b		
Central Alaskan Yupik	8	LIKE	assike-	dbl.cmpl(caus+spec)		
Central Alaskan Yupik	8	LIKE	assike-	ditr.indir		
Central Alaskan Yupik	8	LIKE	assike-	ditr.indir [coded]		
Central Alaskan Yupik	8	LIKE	assike-	ditr.indir/antip		
Central Alaskan Yupik	8	LIKE	assike-	ditr.indir/pas		
Central Alaskan Yupik	8	LIKE	assike-	ditr.secun		
Central Alaskan Yupik	8	LIKE	assike-	ditr.secun [coded]		
Central Alaskan Yupik	8	LIKE	assike-	ditr.secun/antip		
Central Alaskan Yupik	8	LIKE	assike-	ditr.secun/pas		
Central Alaskan Yupik	8	LIKE	assike-	imprs		
Central Alaskan Yupik	8	LIKE	assike-	imprs [coded]		
Central Alaskan Yupik	8	LIKE	assike-	P > R replacement		
Central Alaskan Yupik	8	LIKE	assike-	P > T replacement		
Central Alaskan Yupik	8	LIKE	assike-	P(means) addition [coded]		
Central Alaskan Yupik	8	LIKE	assike-	P(place) addition		
Central Alaskan Yupik	8	LIKE	assike-	P(place) addition [coded]		
Central Alaskan Yupik	8	LIKE	assike-	pass		
Central Alaskan Yupik	8	LIKE	assike-	pass(pseudo) 1 [coded]		
Central Alaskan Yupik	8	LIKE	assike-	pass(pseudo) 2 [coded]		
Central Alaskan Yupik	8	LIKE	assike-	refl		
Central Alaskan Yupik	8	LIKE	assike-	relational transitive		
Central Alaskan Yupik	8	LIKE	assike-	smpl caus		
Central Alaskan Yupik	9	KNOW	nallunrit-	advs 1		
Central Alaskan Yupik	9	KNOW	nallunrit-	advs 1 detransitivized		
Central Alaskan Yupik	9	KNOW	nallunrit-	advs 2		
Central Alaskan Yupik	9	KNOW	nallunrit-	advs 2 detransitivized		
Central Alaskan Yupik	9	KNOW	nallunrit-	antip		
Central Alaskan Yupik	9	KNOW	nallunrit-	antip [coded]		
Central Alaskan Yupik	9	KNOW	nallunrit-	antip/cmpl(caus)/appl		
Central Alaskan Yupik	9	KNOW	nallunrit-	appl 1		
Central Alaskan Yupik	9	KNOW	nallunrit-	appl 2		
Central Alaskan Yupik	9	KNOW	nallunrit-	appl/cmpl(caus)		
Central Alaskan Yupik	9	KNOW	nallunrit-	basic intr		
Central Alaskan Yupik	9	KNOW	nallunrit-	basic tr		
Central Alaskan Yupik	9	KNOW	nallunrit-	cmpl(caus) 1		
Central Alaskan Yupik	9	KNOW	nallunrit-	cmpl(caus) 2a		
Central Alaskan Yupik	9	KNOW	nallunrit-	cmpl(caus)/antip		
Central Alaskan Yupik	9	KNOW	nallunrit-	cmpl(caus)/pass		
Central Alaskan Yupik	9	KNOW	nallunrit-	compl(caus) 2b		
Central Alaskan Yupik	9	KNOW	nallunrit-	dbl.cmpl(caus+spec)		
Central Alaskan Yupik	9	KNOW	nallunrit-	ditr.indir		
Central Alaskan Yupik	9	KNOW	nallunrit-	ditr.indir [coded]		
Central Alaskan Yupik	9	KNOW	nallunrit-	ditr.indir/antip		
Central Alaskan Yupik	9	KNOW	nallunrit-	ditr.indir/pas		
Central Alaskan Yupik	9	KNOW	nallunrit-	ditr.secun		
Central Alaskan Yupik	9	KNOW	nallunrit-	ditr.secun [coded]		
Central Alaskan Yupik	9	KNOW	nallunrit-	ditr.secun/antip		
Central Alaskan Yupik	9	KNOW	nallunrit-	ditr.secun/pas		
Central Alaskan Yupik	9	KNOW	nallunrit-	imprs		
Central Alaskan Yupik	9	KNOW	nallunrit-	imprs [coded]		
Central Alaskan Yupik	9	KNOW	nallunrit-	P > R replacement		
Central Alaskan Yupik	9	KNOW	nallunrit-	P > T replacement		
Central Alaskan Yupik	9	KNOW	nallunrit-	P(means) addition [coded]		
Central Alaskan Yupik	9	KNOW	nallunrit-	P(place) addition		
Central Alaskan Yupik	9	KNOW	nallunrit-	P(place) addition [coded]		
Central Alaskan Yupik	9	KNOW	nallunrit-	pass		
Central Alaskan Yupik	9	KNOW	nallunrit-	pass(pseudo) 1 [coded]		
Central Alaskan Yupik	9	KNOW	nallunrit-	pass(pseudo) 2 [coded]		
Central Alaskan Yupik	9	KNOW	nallunrit-	refl		
Central Alaskan Yupik	9	KNOW	nallunrit-	relational transitive		
Central Alaskan Yupik	9	KNOW	nallunrit-	smpl caus		
Central Alaskan Yupik	10	THINK	umyuaqe-	advs 1		
Central Alaskan Yupik	10	THINK	umyuaqe-	advs 1 detransitivized		
Central Alaskan Yupik	10	THINK	umyuaqe-	advs 2		
Central Alaskan Yupik	10	THINK	umyuaqe-	advs 2 detransitivized		
Central Alaskan Yupik	10	THINK	umyuaqe-	antip		
Central Alaskan Yupik	10	THINK	umyuaqe-	antip [coded]		
Central Alaskan Yupik	10	THINK	umyuaqe-	antip/cmpl(caus)/appl		
Central Alaskan Yupik	10	THINK	umyuaqe-	appl 1		
Central Alaskan Yupik	10	THINK	umyuaqe-	appl 2		
Central Alaskan Yupik	10	THINK	umyuaqe-	appl/cmpl(caus)		
Central Alaskan Yupik	10	THINK	umyuaqe-	basic intr		
Central Alaskan Yupik	10	THINK	umyuaqe-	basic tr		
Central Alaskan Yupik	10	THINK	umyuaqe-	cmpl(caus) 1		
Central Alaskan Yupik	10	THINK	umyuaqe-	cmpl(caus) 2a		
Central Alaskan Yupik	10	THINK	umyuaqe-	cmpl(caus)/antip		
Central Alaskan Yupik	10	THINK	umyuaqe-	cmpl(caus)/pass		
Central Alaskan Yupik	10	THINK	umyuaqe-	compl(caus) 2b		
Central Alaskan Yupik	10	THINK	umyuaqe-	dbl.cmpl(caus+spec)		
Central Alaskan Yupik	10	THINK	umyuaqe-	ditr.indir		
Central Alaskan Yupik	10	THINK	umyuaqe-	ditr.indir [coded]		
Central Alaskan Yupik	10	THINK	umyuaqe-	ditr.indir/antip		
Central Alaskan Yupik	10	THINK	umyuaqe-	ditr.indir/pas		
Central Alaskan Yupik	10	THINK	umyuaqe-	ditr.secun		
Central Alaskan Yupik	10	THINK	umyuaqe-	ditr.secun [coded]		
Central Alaskan Yupik	10	THINK	umyuaqe-	ditr.secun/antip		
Central Alaskan Yupik	10	THINK	umyuaqe-	ditr.secun/pas		
Central Alaskan Yupik	10	THINK	umyuaqe-	imprs		
Central Alaskan Yupik	10	THINK	umyuaqe-	imprs [coded]		
Central Alaskan Yupik	10	THINK	umyuaqe-	P > R replacement		
Central Alaskan Yupik	10	THINK	umyuaqe-	P > T replacement		
Central Alaskan Yupik	10	THINK	umyuaqe-	P(means) addition [coded]		
Central Alaskan Yupik	10	THINK	umyuaqe-	P(place) addition		
Central Alaskan Yupik	10	THINK	umyuaqe-	P(place) addition [coded]		
Central Alaskan Yupik	10	THINK	umyuaqe-	pass		
Central Alaskan Yupik	10	THINK	umyuaqe-	pass(pseudo) 1 [coded]		
Central Alaskan Yupik	10	THINK	umyuaqe-	pass(pseudo) 2 [coded]		
Central Alaskan Yupik	10	THINK	umyuaqe-	refl		
Central Alaskan Yupik	10	THINK	umyuaqe-	relational transitive		
Central Alaskan Yupik	10	THINK	umyuaqe-	smpl caus		
Central Alaskan Yupik	11	SEARCH FOR	yuar-	advs 1		
Central Alaskan Yupik	11	SEARCH FOR	yuar-	advs 1 detransitivized		
Central Alaskan Yupik	11	SEARCH FOR	yuar-	advs 2		
Central Alaskan Yupik	11	SEARCH FOR	yuar-	advs 2 detransitivized		
Central Alaskan Yupik	11	SEARCH FOR	yuar-	antip		
Central Alaskan Yupik	11	SEARCH FOR	yuar-	antip [coded]		
Central Alaskan Yupik	11	SEARCH FOR	yuar-	antip/cmpl(caus)/appl		
Central Alaskan Yupik	11	SEARCH FOR	yuar-	appl 1		
Central Alaskan Yupik	11	SEARCH FOR	yuar-	appl 2		
Central Alaskan Yupik	11	SEARCH FOR	yuar-	appl/cmpl(caus)		
Central Alaskan Yupik	11	SEARCH FOR	yuar-	basic intr		
Central Alaskan Yupik	11	SEARCH FOR	yuar-	basic tr		
Central Alaskan Yupik	11	SEARCH FOR	yuar-	cmpl(caus) 1		
Central Alaskan Yupik	11	SEARCH FOR	yuar-	cmpl(caus) 2a		
Central Alaskan Yupik	11	SEARCH FOR	yuar-	cmpl(caus)/antip		
Central Alaskan Yupik	11	SEARCH FOR	yuar-	cmpl(caus)/pass		
Central Alaskan Yupik	11	SEARCH FOR	yuar-	compl(caus) 2b		
Central Alaskan Yupik	11	SEARCH FOR	yuar-	dbl.cmpl(caus+spec)		
Central Alaskan Yupik	11	SEARCH FOR	yuar-	ditr.indir		
Central Alaskan Yupik	11	SEARCH FOR	yuar-	ditr.indir [coded]		
Central Alaskan Yupik	11	SEARCH FOR	yuar-	ditr.indir/antip		
Central Alaskan Yupik	11	SEARCH FOR	yuar-	ditr.indir/pas		
Central Alaskan Yupik	11	SEARCH FOR	yuar-	ditr.secun		
Central Alaskan Yupik	11	SEARCH FOR	yuar-	ditr.secun [coded]		
Central Alaskan Yupik	11	SEARCH FOR	yuar-	ditr.secun/antip		
Central Alaskan Yupik	11	SEARCH FOR	yuar-	ditr.secun/pas		
Central Alaskan Yupik	11	SEARCH FOR	yuar-	imprs		
Central Alaskan Yupik	11	SEARCH FOR	yuar-	imprs [coded]		
Central Alaskan Yupik	11	SEARCH FOR	yuar-	P > R replacement		
Central Alaskan Yupik	11	SEARCH FOR	yuar-	P > T replacement		
Central Alaskan Yupik	11	SEARCH FOR	yuar-	P(means) addition [coded]		
Central Alaskan Yupik	11	SEARCH FOR	yuar-	P(place) addition		
Central Alaskan Yupik	11	SEARCH FOR	yuar-	P(place) addition [coded]		
Central Alaskan Yupik	11	SEARCH FOR	yuar-	pass		
Central Alaskan Yupik	11	SEARCH FOR	yuar-	pass(pseudo) 1 [coded]		
Central Alaskan Yupik	11	SEARCH FOR	yuar-	pass(pseudo) 2 [coded]		
Central Alaskan Yupik	11	SEARCH FOR	yuar-	refl		
Central Alaskan Yupik	11	SEARCH FOR	yuar-	relational transitive		
Central Alaskan Yupik	11	SEARCH FOR	yuar-	smpl caus		
Central Alaskan Yupik	12	WASH	erur-	advs 1		
Central Alaskan Yupik	12	WASH	erur-	advs 1 detransitivized		
Central Alaskan Yupik	12	WASH	erur-	advs 2		
Central Alaskan Yupik	12	WASH	erur-	advs 2 detransitivized		
Central Alaskan Yupik	12	WASH	erur-	antip		
Central Alaskan Yupik	12	WASH	erur-	antip [coded]		
Central Alaskan Yupik	12	WASH	erur-	antip/cmpl(caus)/appl		
Central Alaskan Yupik	12	WASH	erur-	appl 1		
Central Alaskan Yupik	12	WASH	erur-	appl 2		
Central Alaskan Yupik	12	WASH	erur-	appl/cmpl(caus)		
Central Alaskan Yupik	12	WASH	erur-	basic intr		
Central Alaskan Yupik	12	WASH	erur-	basic tr		
Central Alaskan Yupik	12	WASH	erur-	cmpl(caus) 1		
Central Alaskan Yupik	12	WASH	erur-	cmpl(caus) 2a		
Central Alaskan Yupik	12	WASH	erur-	cmpl(caus)/antip		
Central Alaskan Yupik	12	WASH	erur-	cmpl(caus)/pass		
