Language_name	Meaning_number	Meaning_label	Verb_form	Basic_or_derived_coding_frame	Coding_frame_schema	Index_number	Microrole_name	Coding_set_name	Argument_type
Hoocąk	1	EAT	ruuc	Basic	1 2 und[2].act[1].V	1	eater	act.V	A
Hoocąk	1	EAT	ruuc	Basic	1 2 und[2].act[1].V	2	eaten food	obj:und.V	P
Hoocąk	1	EAT	ruuc	Derived	1 2 (LOC)3 und[3].und[2].act[1].V'loc	1	eater	act.V	
Hoocąk	1	EAT	ruuc	Derived	1 2 (LOC)3 und[3].und[2].act[1].V'loc	2	eaten food	obj:und.V	
Hoocąk	1	EAT	ruuc	Derived	1 2 (LOC)3 und[3].und[2].act[1].V'loc	3	eat location	LOC & obj:und.V	
Hoocąk	1	EAT	ruuc	Derived	1 2 4 und[4].und[2].act[1].V'ben	1	eater	act.V	
Hoocąk	1	EAT	ruuc	Derived	1 2 4 und[4].und[2].act[1].V'ben	2	eaten food	obj:und.V	
Hoocąk	1	EAT	ruuc	Derived	1 2 4 und[4].und[2].act[1].V'ben	4	eat beneficiary	obj:und.V	
Hoocąk	1	EAT	ruuc	Derived	1 2 5 und[5].und[2].act[1].V'inst	1	eater	act.V	
Hoocąk	1	EAT	ruuc	Derived	1 2 5 und[5].und[2].act[1].V'inst	2	eaten food	obj:und.V	
Hoocąk	1	EAT	ruuc	Derived	1 2 5 und[5].und[2].act[1].V'inst	5	eating instrument	obj:und.V	
Hoocąk	1	EAT	ruuc	Derived	1 act[1].V'	1	eater	act.V	
Hoocąk	1	EAT	ruuc	Derived	6 1 2 und[2].und[1].act[6].V'caus	1	eater	obj:und.V	
Hoocąk	1	EAT	ruuc	Derived	6 1 2 und[2].und[1].act[6].V'caus	2	eaten food	obj:und.V	
Hoocąk	1	EAT	ruuc	Derived	6 1 2 und[2].und[1].act[6].V'caus	6	eat causer/feeder	act.V	
Hoocąk	1	EAT	ruuc	Derived	6/1 2 und[2].act[6/1].V'caus	1	eater	act.V	
Hoocąk	1	EAT	ruuc	Derived	6/1 2 und[2].act[6/1].V'caus	2	eaten food	obj:und.V	
Hoocąk	1	EAT	ruuc	Derived	6/1 2 und[2].act[6/1].V'caus	6	eat causer/feeder	act.V	
Hoocąk	2	HUG	nąąt'ųp	Basic	1 2 und[2].act[1].V	1	hugger	act.V	A
Hoocąk	2	HUG	nąąt'ųp	Basic	1 2 und[2].act[1].V	2	huggee	obj:und.V	P
Hoocąk	2	HUG	nąąt'ųp	Derived	1/2 act[1/2].V'rfl/rcp	1	hugger	act.V	
Hoocąk	2	HUG	nąąt'ųp	Derived	1/2 act[1/2].V'rfl/rcp	2	huggee	act.V	
Hoocąk	2	HUG	nąąt'ųp	Derived	6 1 2 und[2].und[1].act[6].V'caus	1	hugger	obj:und.V	
Hoocąk	2	HUG	nąąt'ųp	Derived	6 1 2 und[2].und[1].act[6].V'caus	2	huggee	obj:und.V	
Hoocąk	2	HUG	nąąt'ųp	Derived	6 1 2 und[2].und[1].act[6].V'caus	6	hug causer	act.V	
Hoocąk	2	HUG	nąąt'ųp	Derived	6/1 2 und[2].act[6/1].V'caus	1	hugger	act.V	
Hoocąk	2	HUG	nąąt'ųp	Derived	6/1 2 und[2].act[6/1].V'caus	2	huggee	obj:und.V	
Hoocąk	2	HUG	nąąt'ųp	Derived	6/1 2 und[2].act[6/1].V'caus	6	hug causer	act.V	
Hoocąk	3	LOOK AT	horoǧoc	Basic	1 2 und[2].act[1].V	1	looker	act.V	A
Hoocąk	3	LOOK AT	horoǧoc	Basic	1 2 und[2].act[1].V	2	looked at entity	obj:und.V	P
Hoocąk	3	LOOK AT	horoǧoc	Derived	1 2 5 und[5].und[2].act[1].V'inst	1	looker	act.V	
Hoocąk	3	LOOK AT	horoǧoc	Derived	1 2 5 und[5].und[2].act[1].V'inst	2	looked at entity	obj:und.V	
Hoocąk	3	LOOK AT	horoǧoc	Derived	1 2 5 und[5].und[2].act[1].V'inst	5	look instrument	obj:und.V	
Hoocąk	3	LOOK AT	horoǧoc	Derived	1/2 act[1/2].V'rfl/rcp	1	looker	act.V	
Hoocąk	3	LOOK AT	horoǧoc	Derived	1/2 act[1/2].V'rfl/rcp	2	looked at entity	act.V	
Hoocąk	3	LOOK AT	horoǧoc	Derived	6 1 2 und[2].und[1].act[6].V'caus	1	looker	obj:und.V	
Hoocąk	3	LOOK AT	horoǧoc	Derived	6 1 2 und[2].und[1].act[6].V'caus	2	looked at entity	obj:und.V	
Hoocąk	3	LOOK AT	horoǧoc	Derived	6 1 2 und[2].und[1].act[6].V'caus	6	look causer	act.V	
Hoocąk	3	LOOK AT	horoǧoc	Derived	6/1 2 und[2].act[6/1].V'caus	1	looker	act.V	
Hoocąk	3	LOOK AT	horoǧoc	Derived	6/1 2 und[2].act[6/1].V'caus	2	looked at entity	obj:und.V	
Hoocąk	3	LOOK AT	horoǧoc	Derived	6/1 2 und[2].act[6/1].V'caus	6	look causer	act.V	
Hoocąk	4	SEE	haja	Basic	1 2 und[2].act[1].V	1	seeer	act.V	A
Hoocąk	4	SEE	haja	Basic	1 2 und[2].act[1].V	2	seen entity	obj:und.V	P
Hoocąk	4	SEE	haja	Derived	1/2 act[1/2].V'rfl/rcp	1	seeer	act.V	
Hoocąk	4	SEE	haja	Derived	1/2 act[1/2].V'rfl/rcp	2	seen entity	act.V	
Hoocąk	4	SEE	haja	Derived	6/1 2 und[2].act[6/1].V'caus	1	seeer	act.V	
Hoocąk	4	SEE	haja	Derived	6/1 2 und[2].act[6/1].V'caus	2	seen entity	obj:und.V	
Hoocąk	4	SEE	haja	Derived	6/1 2 und[2].act[6/1].V'caus	6	see causer	act.V	
Hoocąk	5	SMELL	horupąną	Basic	1 2 und[2].act[1].V	1	smeller	act.V	A
Hoocąk	5	SMELL	horupąną	Basic	1 2 und[2].act[1].V	2	smelled entity	obj:und.V	P
Hoocąk	5	SMELL	horupąną	Derived	1/2 act[1/2].V'rfl/rcp	1	smeller	act.V	
Hoocąk	5	SMELL	horupąną	Derived	1/2 act[1/2].V'rfl/rcp	2	smelled entity	act.V	
Hoocąk	5	SMELL	horupąną	Derived	6 1 2 und[2].und[1].act[6].V'caus	1	smeller	obj:und.V	
Hoocąk	5	SMELL	horupąną	Derived	6 1 2 und[2].und[1].act[6].V'caus	2	smelled entity	obj:und.V	
Hoocąk	5	SMELL	horupąną	Derived	6 1 2 und[2].und[1].act[6].V'caus	6	smell causer	act.V	
Hoocąk	5	SMELL	horupąną	Derived	6/1 2 und[2].act[6/1].V'caus	1	smeller	act.V	
Hoocąk	5	SMELL	horupąną	Derived	6/1 2 und[2].act[6/1].V'caus	2	smelled entity	obj:und.V	
Hoocąk	5	SMELL	horupąną	Derived	6/1 2 und[2].act[6/1].V'caus	6	smell causer	act.V	
Hoocąk	6	FEAR	nąąkewe	Basic	1 2 und[2].act[1].V	1	fearer	act.V	A
Hoocąk	6	FEAR	nąąkewe	Basic	1 2 und[2].act[1].V	2	fear stimulus	obj:und.V	P
Hoocąk	6	FEAR	nąąkewe	Derived	1/2 act[1/2].V'rfl/rcp	1	fearer	act.V	
Hoocąk	6	FEAR	nąąkewe	Derived	1/2 act[1/2].V'rfl/rcp	2	fear stimulus	act.V	
Hoocąk	6	FEAR	nąąkewe	Derived	6 1 2 und[2].und[1].act[6].V'caus	1	fearer	obj:und.V	
Hoocąk	6	FEAR	nąąkewe	Derived	6 1 2 und[2].und[1].act[6].V'caus	2	fear stimulus	obj:und.V	
Hoocąk	6	FEAR	nąąkewe	Derived	6 1 2 und[2].und[1].act[6].V'caus	6	fear causer	act.V	
Hoocąk	6	FEAR	nąąkewe	Derived	6/1 2 und[2].act[6/1].V'caus	1	fearer	act.V	
Hoocąk	6	FEAR	nąąkewe	Derived	6/1 2 und[2].act[6/1].V'caus	2	fear stimulus	obj:und.V	
Hoocąk	6	FEAR	nąąkewe	Derived	6/1 2 und[2].act[6/1].V'caus	6	fear causer	act.V	
Hoocąk	7	FRIGHTEN	nąąǧire hii	Basic	1 2 und[2].act[1].V	1	frightener	act.V	A
Hoocąk	7	FRIGHTEN	nąąǧire hii	Basic	1 2 und[2].act[1].V	2	frightenee	obj:und.V	P
Hoocąk	7	FRIGHTEN	nąąǧire hii	Derived	1 2 4 und[4].und[2].act[1].V'ben	1	frightener	act.V	
Hoocąk	7	FRIGHTEN	nąąǧire hii	Derived	1 2 4 und[4].und[2].act[1].V'ben	2	frightenee	obj:und.V	
Hoocąk	7	FRIGHTEN	nąąǧire hii	Derived	1 2 4 und[4].und[2].act[1].V'ben	4	frighten beneficiary	obj:und.V	
Hoocąk	7	FRIGHTEN	nąąǧire hii	Derived	1 2 5 und[5].und[2].act[1].V'inst	1	frightener	act.V	
Hoocąk	7	FRIGHTEN	nąąǧire hii	Derived	1 2 5 und[5].und[2].act[1].V'inst	2	frightenee	obj:und.V	
Hoocąk	7	FRIGHTEN	nąąǧire hii	Derived	1 2 5 und[5].und[2].act[1].V'inst	5	frightening thing/instr.	obj:und.V	
Hoocąk	7	FRIGHTEN	nąąǧire hii	Derived	1/2 act[1/2].V'rfl/rcp	1	frightener	act.V	
Hoocąk	7	FRIGHTEN	nąąǧire hii	Derived	1/2 act[1/2].V'rfl/rcp	2	frightenee	act.V	
Hoocąk	7	FRIGHTEN	nąąǧire hii	Derived	6 1 2 und[2].und[1].act[6].V'caus	1	frightener	obj:und.V	
Hoocąk	7	FRIGHTEN	nąąǧire hii	Derived	6 1 2 und[2].und[1].act[6].V'caus	2	frightenee	obj:und.V	
Hoocąk	7	FRIGHTEN	nąąǧire hii	Derived	6 1 2 und[2].und[1].act[6].V'caus	6	scare causer	act.V	
Hoocąk	8	LIKE	gipį	Basic	1 2 und[2].act[1].V	1	liker	act.V	A
