Language_name	Meaning_number	Meaning_label	Verb_form	Basic_or_derived_coding_frame	Coding_frame_schema	Index_number	Microrole_name	Coding_set_name	Argument_type
Russian	1	EAT	estʹ	Basic	1-nom V.subj[1] 2-acc (3-instr)	1	eater	NP-nom & V.subj	A
Russian	1	EAT	estʹ	Basic	1-nom V.subj[1] 2-acc (3-instr)	2	eaten food	NP-acc	P
Russian	1	EAT	estʹ	Basic	1-nom V.subj[1] 2-acc (3-instr)	3	eating instrument	NP-instr	I
Russian	1	EAT	estʹ	Derived	1-nom negV'.subj[1] 2-gen (3-instr)	1	eater	NP-nom & V.subj	
Russian	1	EAT	estʹ	Derived	1-nom negV'.subj[1] 2-gen (3-instr)	2	eaten food	NP-gen	
Russian	1	EAT	estʹ	Derived	1-nom negV'.subj[1] 2-gen (3-instr)	3	eating instrument	NP-instr	
Russian	1	EAT	estʹ	Derived	1-nom V'.subj[1] (3-instr)	1	eater	NP-nom & V.subj	
Russian	1	EAT	estʹ	Derived	1-nom V'.subj[1] (3-instr)	3	eating instrument	NP-instr	
Russian	1	EAT	estʹ	Derived	2-nom passV'.subj[2] (3-instr)/(1-instr)	1	eater	NP-instr	
Russian	1	EAT	estʹ	Derived	2-nom passV'.subj[2] (3-instr)/(1-instr)	2	eaten food	NP-nom & V.subj	
Russian	1	EAT	estʹ	Derived	2-nom passV'.subj[2] (3-instr)/(1-instr)	3	eating instrument	NP-instr	
Russian	2	HUG	obnjatʹ	Basic	1-nom V.subj[1] 2-acc	1	hugger	NP-nom & V.subj	A
Russian	2	HUG	obnjatʹ	Basic	1-nom V.subj[1] 2-acc	2	huggee	NP-acc	P
Russian	2	HUG	obnjatʹ	Derived	1-nom V'sja.subj[1]	1	hugger	NP-nom & V.subj	
Russian	2	HUG	obnjatʹ	Derived	2-nom passV'.subj[2] (1-instr)	1	hugger	NP-instr	
Russian	2	HUG	obnjatʹ	Derived	2-nom passV'.subj[2] (1-instr)	2	huggee	NP-nom & V.subj	
Russian	3	LOOK AT	smotretʹ	Basic	1-nom V.subj[1] na+2-acc	1	looker	NP-nom & V.subj	S
Russian	3	LOOK AT	smotretʹ	Basic	1-nom V.subj[1] na+2-acc	2	looked at entity	na+NP-acc	X
Russian	4	SEE	videtʹ	Basic	1-nom V.subj[1] 2-acc	1	seeer	NP-nom & V.subj	A
Russian	4	SEE	videtʹ	Basic	1-nom V.subj[1] 2-acc	2	seen entity	NP-acc	P
Russian	4	SEE	videtʹ	Derived	1-nom negV'.subj[1] 2-gen	1	seeer	NP-nom & V.subj	
Russian	4	SEE	videtʹ	Derived	1-nom negV'.subj[1] 2-gen	2	seen entity	NP-gen	
Russian	4	SEE	videtʹ	Derived	1-nom V'sja.subj[1]	1	seeer	NP-nom & V.subj	
Russian	4	SEE	videtʹ	Derived	2-nom passV'.subj[2] (1-instr)	1	seeer	NP-instr	
Russian	4	SEE	videtʹ	Derived	2-nom passV'.subj[2] (1-instr)	2	seen entity	NP-nom & V.subj	
Russian	5	SMELL	njuxatʹ	Basic	1-nom V.subj[1] 2-acc	1	smeller	NP-nom & V.subj	A
Russian	5	SMELL	njuxatʹ	Basic	1-nom V.subj[1] 2-acc	2	smelled entity	NP-acc	P
Russian	5	SMELL	njuxatʹ	Derived	1-nom negV'.subj[1] 2-gen	1	smeller	NP-nom & V.subj	
Russian	5	SMELL	njuxatʹ	Derived	1-nom negV'.subj[1] 2-gen	2	smelled entity	NP-gen	
Russian	6	FEAR	bojatʹsja	Basic	1-nom V.subj[1] 2-acc	1	fearer	NP-nom & V.subj	A
Russian	6	FEAR	bojatʹsja	Basic	1-nom V.subj[1] 2-acc	2	fear stimulus	NP-acc	P
Russian	6	FEAR	bojatʹsja	Derived	1-nom V'.subj[1] 2-gen	1	fearer	NP-nom & V.subj	
Russian	6	FEAR	bojatʹsja	Derived	1-nom V'.subj[1] 2-gen	2	fear stimulus	NP-gen	
Russian	7	FRIGHTEN	pugatʹ	Basic	1-nom V.subj[1] 2-acc (3-instr)	1	frightener	NP-nom & V.subj	A
Russian	7	FRIGHTEN	pugatʹ	Basic	1-nom V.subj[1] 2-acc (3-instr)	2	frightenee	NP-acc	P
Russian	7	FRIGHTEN	pugatʹ	Basic	1-nom V.subj[1] 2-acc (3-instr)	3	frightening thing/instr.	NP-instr	I
