Language_name	Meaning_number	Meaning_label	Verb_form	Basic_or_derived_coding_frame	Coding_frame_schema	Index_number	Microrole_name	Coding_set_name	Argument_type
Balinese	1	EAT	ngajeng	Basic	1 V 2	1	eater	Ø	A
Balinese	1	EAT	ngajeng	Basic	1 V 2	2	eaten food	Ø	P
Balinese	2	HUG	ngelut	Basic	1 V 2	1	hugger	Ø	A
Balinese	2	HUG	ngelut	Basic	1 V 2	2	huggee	Ø	P
Balinese	3	LOOK AT	nlektekang	Basic	1 V 2	1	looker	Ø	A
Balinese	3	LOOK AT	nlektekang	Basic	1 V 2	2	looked at entity	Ø	P
Balinese	4	SEE	nepukin	Basic	1 V 2	1	seeer	Ø	A
Balinese	4	SEE	nepukin	Basic	1 V 2	2	seen entity	Ø	P
Balinese	5	SMELL	ngadekin	Basic	1 V 2	1	smeller	Ø	A
Balinese	5	SMELL	ngadekin	Basic	1 V 2	2	smelled entity	Ø	P
Balinese	6	FEAR	nakutin	Basic	1 V 2	1	fearer	Ø	A
Balinese	6	FEAR	nakutin	Basic	1 V 2	2	fear stimulus	Ø	P
Balinese	7	FRIGHTEN	nakutin	Basic	1 V 2	1	frightener	Ø	A
Balinese	7	FRIGHTEN	nakutin	Basic	1 V 2	2	frightenee	Ø	P
Balinese	8	LIKE	nemenin	Basic	1 V 2	1	liker	Ø	A
Balinese	8	LIKE	nemenin	Basic	1 V 2	2	liked entity	Ø	P
Balinese	9	KNOW	nawang	Basic	1 V 2	1	knower	Ø	A
Balinese	9	KNOW	nawang	Basic	1 V 2	2	known thing/person	Ø	P
Balinese	10	THINK	ngenehang	Basic	1 V 2	1	thinker	Ø	A
Balinese	10	THINK	ngenehang	Basic	1 V 2	2	thought content	Ø	P
Balinese	11	SEARCH FOR	ngalihin	Basic	1 V 2	1	searcher	Ø	A
Balinese	11	SEARCH FOR	ngalihin	Basic	1 V 2	2	searched for thing	Ø	P
Balinese	12	WASH	ngayehang	Basic	1 V 2	1	washer	Ø	A
Balinese	12	WASH	ngayehang	Basic	1 V 2	2	washed entity	Ø	P
Balinese	13	DRESS	majunin	Basic	1 V 2	1	dresser	Ø	A
Balinese	13	DRESS	majunin	Basic	1 V 2	2	dressee	Ø	P
Balinese	14	SHAVE (a body part/person)	nguris	Basic	1 V 2	1	shaver (of body part)	Ø	A
Balinese	14	SHAVE (a body part/person)	nguris	Basic	1 V 2	2	shaved body part	Ø	P
Balinese	15	HELP	nulungin	Basic	1 V 2	1	helper	Ø	A
Balinese	15	HELP	nulungin	Basic	1 V 2	2	helpee	Ø	P
Balinese	16	FOLLOW	ngikutin	Basic	1 V 2	1	follower	Ø	A
Balinese	16	FOLLOW	ngikutin	Basic	1 V 2	2	followee	Ø	P
Balinese	17	MEET	matemu	Basic	1 V teken+2	1	meeter	Ø	S
Balinese	17	MEET	matemu	Basic	1 V teken+2	2	met person	teken+NP	X
Balinese	18	TALK	ngomongin	Basic	1 V 2 unduk+3	1	talker	Ø	A
Balinese	18	TALK	ngomongin	Basic	1 V 2 unduk+3	2	talked to person	Ø	P
Balinese	18	TALK	ngomongin	Basic	1 V 2 unduk+3	3	talked about content	unduk+NP	X
Balinese	19	ASK FOR	nagihin	Basic	1 V 2 3	1	asker	Ø	A
Balinese	19	ASK FOR	nagihin	Basic	1 V 2 3	2	askee	Ø	P
Balinese	19	ASK FOR	nagihin	Basic	1 V 2 3	3	requested thing	Ø	P
Balinese	20	SHOUT AT	ngerakin	Basic	1 V 2	1	shouter	Ø	A
Balinese	20	SHOUT AT	ngerakin	Basic	1 V 2	2	shoutee	Ø	P
Balinese	21	TELL	ngorahin	Basic	1 V 2 3	1	teller	Ø	A
Balinese	21	TELL	ngorahin	Basic	1 V 2 3	2	tellee	Ø	P
Balinese	21	TELL	ngorahin	Basic	1 V 2 3	3	told content	Ø	P
Balinese	22	SAY	ngorahang	Basic	1 V UTT2 teken+3	1	sayer	Ø	S
Balinese	22	SAY	ngorahang	Basic	1 V UTT2 teken+3	2	said content	UTT	X
Balinese	22	SAY	ngorahang	Basic	1 V UTT2 teken+3	3	saying addressee	teken+NP	X
Balinese	23	NAME	ngelunin	Basic	1 V 2 3	1	namer	Ø	A
Balinese	23	NAME	ngelunin	Basic	1 V 2 3	2	namee	Ø	P
Balinese	23	NAME	ngelunin	Basic	1 V 2 3	3	name	Ø	P
Balinese	24	BUILD	mangunang	Basic	1 V 2 aji+3	1	builder	Ø	A
Balinese	24	BUILD	mangunang	Basic	1 V 2 aji+3	2	built thing	Ø	P
Balinese	24	BUILD	mangunang	Basic	1 V 2 aji+3	3	building material	aji+NP	I
Balinese	25	BREAK	melahang	Basic	1 V 2 aji+3	1	breaker	Ø	A
Balinese	25	BREAK	melahang	Basic	1 V 2 aji+3	2	broken thing	Ø	P
Balinese	25	BREAK	melahang	Basic	1 V 2 aji+3	3	breaking instrument	aji+NP	I
Balinese	26	KILL	ngematiang	Basic	1 V 2 aji+3	1	killer	Ø	A
Balinese	26	KILL	ngematiang	Basic	1 V 2 aji+3	2	killee	Ø	P
Balinese	26	KILL	ngematiang	Basic	1 V 2 aji+3	3	killing instrument	aji+NP	I
Balinese	27	BEAT	nglempagin	Basic	1 V 2 aji+3	1	beater	Ø	A
Balinese	27	BEAT	nglempagin	Basic	1 V 2 aji+3	2	beatee	Ø	P
Balinese	27	BEAT	nglempagin	Basic	1 V 2 aji+3	3	beating instrument	aji+NP	I
Balinese	28	HIT	nglempag	Basic	1 V 2 aji+3	1	hitter	Ø	A
Balinese	28	HIT	nglempag	Basic	1 V 2 aji+3	2	hittee	Ø	P
Balinese	28	HIT	nglempag	Basic	1 V 2 aji+3	3	hitting instrument	aji+NP	I
Balinese	29	TOUCH	nundik	Basic	1 V 2 aji+3	1	toucher	Ø	A
Balinese	29	TOUCH	nundik	Basic	1 V 2 aji+3	2	touchee	Ø	P
Balinese	29	TOUCH	nundik	Basic	1 V 2 aji+3	3	touching instrument	aji+NP	I
Balinese	30	CUT	ngodot	Basic	1 V 2 aji+3	1	cutter	Ø	A
Balinese	30	CUT	ngodot	Basic	1 V 2 aji+3	2	cut thing	Ø	P
Balinese	30	CUT	ngodot	Basic	1 V 2 aji+3	3	cutting instrument	aji+NP	I
Balinese	31	TAKE	nyemak	Basic	1 V 2 uli+3	1	taker	Ø	A
Balinese	31	TAKE	nyemak	Basic	1 V 2 uli+3	2	taken thing	Ø	P
Balinese	31	TAKE	nyemak	Basic	1 V 2 uli+3	3	taking source	uli+NP	X
Balinese	32	TEAR	nguek	Basic	1 V 2 uli+3	1	tearer	Ø	A
Balinese	32	TEAR	nguek	Basic	1 V 2 uli+3	2	torn thing	Ø	P
