Language_name	Meaning_number	Meaning_label	Verb_form	Alternation_name	Alternation_occurs	Coding_frame_schema
Hoocąk	1	EAT	ruuc	Benefactive/possession of U (+gi)	Regularly	1 2 4 und[4].und[2].act[1].V'ben
Hoocąk	1	EAT	ruuc	Coercive/default causative (hii)	Marginally	
Hoocąk	1	EAT	ruuc	Detransitive / slot filler (wa-)	Regularly	1 act[1].V'
Hoocąk	1	EAT	ruuc	Facilitative alternation	Never	
Hoocąk	1	EAT	ruuc	Inessive & benefactive (+ ho + gi)	Marginally	
Hoocąk	1	EAT	ruuc	Inessive & possessive reflexive (+ ho + kara)	Marginally	
Hoocąk	1	EAT	ruuc	Inessive & reflexive (+ ho + kii)	Never	
Hoocąk	1	EAT	ruuc	Instrumental & benefactive (+ hi + gi)	Marginally	
Hoocąk	1	EAT	ruuc	Instrumental & possessive reflexive (+ hi + kara)	Marginally	
Hoocąk	1	EAT	ruuc	Instrumental & reflexive (+ hi + kii)	Marginally	
Hoocąk	1	EAT	ruuc	Instrumental applicative (+hi)	Regularly	1 2 5 und[5].und[2].act[1].V'inst
Hoocąk	1	EAT	ruuc	Locative applicative I (inessive) (+ho)	Regularly	1 2 (LOC)3 und[3].und[2].act[1].V'loc
Hoocąk	1	EAT	ruuc	Locative applicative II (superessive) (+ha)	Regularly	1 2 (LOC)3 und[3].und[2].act[1].V'loc
Hoocąk	1	EAT	ruuc	Permissive causative (gigi)	Regularly	6 1 2 und[2].und[1].act[6].V'caus
Hoocąk	1	EAT	ruuc	Possessive reflexive (+kara)	Regularly	
Hoocąk	1	EAT	ruuc	Possessive reflexive causative (karagi)	Regularly	6 1 2 und[2].und[1].act[6].V'caus
Hoocąk	1	EAT	ruuc	Reciprocal (+kiki)	Marginally	
Hoocąk	1	EAT	ruuc	Reflexive (+kii)	Never	
Hoocąk	1	EAT	ruuc	Reflexive & possessive reflexive (+ kii + kara)	Never	
Hoocąk	1	EAT	ruuc	Reflexive causative (kįį)	Regularly	6/1 2 und[2].act[6/1].V'caus
Hoocąk	1	EAT	ruuc	Resultative & causative	Never	
Hoocąk	1	EAT	ruuc	Resultative alternation	Never	
Hoocąk	1	EAT	ruuc	Superessive & benefactive (+ ha + gi)	Marginally	
Hoocąk	1	EAT	ruuc	Superessive & possessive reflexive (+ ha + kara)	Regularly	
Hoocąk	1	EAT	ruuc	Superessive & reflexive/reciprocal (+ ha + kii)	Marginally	
Hoocąk	2	HUG	nąąt'ųp	Benefactive/possession of U (+gi)	Marginally	
