Language_name	Meaning_number	Meaning_label	Verb_form	Basic_or_derived_coding_frame	Coding_frame_schema	Index_number	Microrole_name	Coding_set_name	Argument_type
German	24	BUILD	bauen	Derived	1-nom beV'.subj[1] 4-acc mit+2-dat	2	built thing	mit+NP-dat	
German	24	BUILD	bauen	Derived	1-nom beV'.subj[1] 4-acc mit+2-dat	4	building location	NP-acc	
German	24	BUILD	bauen	Derived	1-nom V'.subj[1] 3-dat 2-acc	1	builder	NP-nom V.subj	
German	24	BUILD	bauen	Derived	1-nom V'.subj[1] 3-dat 2-acc	2	built thing	NP-acc	
German	24	BUILD	bauen	Derived	1-nom V'.subj[1] 3-dat 2-acc	3	build beneficiary	NP-dat	
German	24	BUILD	bauen	Derived	2-nom passV'.subj[2] (von+1-dat)	1	builder	von+NP-dat	
German	24	BUILD	bauen	Derived	2-nom passV'.subj[2] (von+1-dat)	2	built thing	NP-nom V.subj	
German	25	BREAK	zerbrechen	Basic	1-nom V.subj[1] 2-acc	1	breaker	NP-nom V.subj	A
German	25	BREAK	zerbrechen	Basic	1-nom V.subj[1] 2-acc	2	broken thing	NP-acc	P
German	25	BREAK	zerbrechen	Derived	2-nom passV'.subj[2] (von+1-dat)	1	breaker	von+NP-dat	
German	25	BREAK	zerbrechen	Derived	2-nom passV'.subj[2] (von+1-dat)	2	broken thing	NP-nom V.subj	
German	25	BREAK	zerbrechen	Derived	2-nom V'.subj[2]	2	broken thing	NP-nom V.subj	
German	25	BREAK	zerbrechen	Derived	4-nom V'.subj[4] 2-acc	2	broken thing	NP-acc	
German	25	BREAK	zerbrechen	Derived	4-nom V'.subj[4] 2-acc	4	breaking instrument	NP-nom V.subj	
German	26	KILL	töten	Basic	1-nom V.subj[1] 2-acc	1	killer	NP-nom V.subj	A
German	26	KILL	töten	Basic	1-nom V.subj[1] 2-acc	2	killee	NP-acc	P
German	26	KILL	töten	Derived	1-nom V'.subj[1] 3-dat 2-acc	1	killer	NP-nom V.subj	
German	26	KILL	töten	Derived	1-nom V'.subj[1] 3-dat 2-acc	2	killee	NP-acc	
German	26	KILL	töten	Derived	1-nom V'.subj[1] 3-dat 2-acc	3	killing beneficiary	NP-dat	
German	26	KILL	töten	Derived	2-nom passV'.subj[2] (von+1-dat)	1	killer	von+NP-dat	
German	26	KILL	töten	Derived	2-nom passV'.subj[2] (von+1-dat)	2	killee	NP-nom V.subj	
German	26	KILL	töten	Derived	4-nom V'.subj[4] 2-acc	2	killee	NP-acc	
German	26	KILL	töten	Derived	4-nom V'.subj[4] 2-acc	4	killing instrument	NP-nom V.subj	
German	26	KILL	umbringen	Basic	1-nom V.subj[1] 2-acc	1	killer	NP-nom V.subj	A
German	26	KILL	umbringen	Basic	1-nom V.subj[1] 2-acc	2	killee	NP-acc	P
German	26	KILL	umbringen	Derived	2-nom passV'.subj[2] (von+1-dat)	1	killer	von+NP-dat	
German	26	KILL	umbringen	Derived	2-nom passV'.subj[2] (von+1-dat)	2	killee	NP-nom V.subj	
German	26	KILL	umbringen	Derived	4-nom V'.subj[4] 2-acc	2	killee	NP-acc	
German	26	KILL	umbringen	Derived	4-nom V'.subj[4] 2-acc	4	killing instrument	NP-nom V.subj	
German	27	BEAT	schlagen	Basic	1-nom V.subj[1] 2-acc	1	beater	NP-nom V.subj	A
German	27	BEAT	schlagen	Basic	1-nom V.subj[1] 2-acc	2	beatee	NP-acc	P
German	27	BEAT	schlagen	Derived	2-nom passV'.subj[2] (von+1-dat)	1	beater	von+NP-dat	
German	27	BEAT	schlagen	Derived	2-nom passV'.subj[2] (von+1-dat)	2	beatee	NP-nom V.subj	
German	28	HIT	schlagen	Basic	1-nom V.subj[1] 2-acc	1	hitter	NP-nom V.subj	A
German	28	HIT	schlagen	Basic	1-nom V.subj[1] 2-acc	2	hittee	NP-acc	P
German	28	HIT	schlagen	Derived	2-nom passV'.subj[2] (von+1-dat)	1	hitter	von+NP-dat	
German	28	HIT	schlagen	Derived	2-nom passV'.subj[2] (von+1-dat)	2	hittee	NP-nom V.subj	
German	29	TOUCH	anfassen	Basic	1-nom V.subj[1] 2-acc	1	toucher	NP-nom V.subj	A
German	29	TOUCH	anfassen	Basic	1-nom V.subj[1] 2-acc	2	touchee	NP-acc	P
German	29	TOUCH	anfassen	Derived	2-nom passV'.subj[2] (von+1-dat)	1	toucher	von+NP-dat	
German	29	TOUCH	anfassen	Derived	2-nom passV'.subj[2] (von+1-dat)	2	touchee	NP-nom V.subj	
German	29	TOUCH	berühren	Basic	1-nom V.subj[1] 2-acc	1	toucher	NP-nom V.subj	A
