Language_name	Meaning_number	Meaning_label	Verb_form	Basic_or_derived_coding_frame	Coding_frame_schema	Index_number	Microrole_name	Coding_set_name	Argument_type
Bora	1	EAT	do	Basic	1-nom 2-acc V	1	eater	NP-nom	A
Bora	1	EAT	do	Basic	1-nom 2-acc V	2	eaten food	NP-acc	P
Bora	1	EAT	do	Derived	1/2-nom V'jcatsí	1	eater	NP-nom	
Bora	1	EAT	do	Derived	1/2-nom V'jcatsí	2	eaten food	NP-nom	
Bora	1	EAT	do	Derived	1/2-nom V'meí	1	eater	NP-nom	
Bora	1	EAT	do	Derived	1/2-nom V'meí	2	eaten food	NP-nom	
Bora	1	EAT	do	Derived	4-nom 1-acc 2-all V'tso	1	eater	NP-acc	
Bora	1	EAT	do	Derived	4-nom 1-acc 2-all V'tso	2	eaten food	NP-all	
Bora	1	EAT	do	Derived	4-nom 1-acc 2-all V'tso	4	eat causer/feeder	NP-nom	
Bora	1	EAT	majchó	Basic	1-nom 2-acc V	1	eater	NP-nom	A
Bora	1	EAT	majchó	Basic	1-nom 2-acc V	2	eaten food	NP-acc	P
Bora	1	EAT	majchó	Derived	4-nom 1-acc 2-all V'tso	1	eater	NP-acc	
Bora	1	EAT	majchó	Derived	4-nom 1-acc 2-all V'tso	2	eaten food	NP-all	
Bora	2	HUG	ámabúcu	Basic	1-nom 2-acc V	1	hugger	NP-nom	A
Bora	2	HUG	ámabúcu	Basic	1-nom 2-acc V	2	huggee	NP-acc	P
Bora	2	HUG	ámabúcu	Derived	1/2-nom V'jcatsí	1	hugger	NP-nom	
Bora	2	HUG	ámabúcu	Derived	1/2-nom V'jcatsí	2	huggee	NP-nom	
Bora	2	HUG	ámabúcu	Derived	1/2-nom V'meí	1	hugger	NP-nom	
Bora	2	HUG	ámabúcu	Derived	1/2-nom V'meí	2	huggee	NP-nom	
Bora	2	HUG	ámabúcu	Derived	4-nom 1-acc 2-all V'tso	1	hugger	NP-acc	
